date,Baseline_CVaR
2011-03-18,114.26741060781669
2011-03-21,115.68879798235699
2011-03-22,115.39724664821938
2011-03-23,115.93051165279722
2011-03-24,117.24838659342329
2011-03-25,117.32491882205565
2011-03-28,117.16451531002254
2011-03-29,117.95611692480676
2011-03-30,118.65358881761642
2020-01-02,119.90580633593567
2020-01-03,118.91930679275721
2020-01-06,119.32326524818713
2020-01-07,118.9133980519316
2020-01-08,119.55965477544954
2020-01-09,120.48162202667578
2020-01-10,120.01471085303028
2020-01-13,120.82346609426557
2020-01-14,120.57234979692639
2020-01-15,120.76985709518114
2020-01-16,121.75406163099967
2020-01-17,122.17807805996111
2020-01-21,121.7549773421841
2020-01-22,121.9619637195565
2020-01-23,121.96047823112816
2020-01-24,120.67264387930922
2020-01-27,118.93062755436574
2020-01-28,120.02059535670328
2020-01-29,119.68977137355425
2020-01-30,119.9719532894765
2020-01-31,118.07898256359582
2020-02-03,118.7647985434062
2020-02-04,120.6095338574078
2020-02-05,122.26303158826354
2020-02-06,122.33611664868546
2020-02-07,121.7288604198083
2020-02-10,122.5885907783127
2020-02-11,122.89723844246343
2020-02-12,123.75992490525347
2020-02-13,123.72230532096266
2020-02-14,123.76403020257251
2020-02-18,123.39608932706825
2020-02-19,123.84407470306449
2020-02-20,123.46387353016715
2020-02-21,122.37911376538658
2020-02-24,118.23362909396067
2020-02-25,114.59337972602745
2020-02-26,113.92606512632504
2020-02-27,108.94668255438779
2020-02-28,108.01815542843576
2020-03-02,112.7996543023342
2020-03-03,109.57490576938586
2020-03-04,114.06764809137387
2020-03-05,109.9928381329515
2020-03-06,108.34974506579358
2020-03-09,99.64469246388066
2020-03-10,104.62090570655124
2020-03-11,99.26400545831174
2020-03-12,89.22897579028675
2020-03-13,97.3443028147656
2020-03-16,84.95980545907662
2020-03-17,89.56451670961822
2020-03-18,84.39093125296213
2020-03-19,85.44797719958126
2020-03-20,81.60545354185204
2020-03-23,79.29016356698202
2020-03-24,87.15525664659023
2020-03-25,88.07753794261616
2020-03-26,93.4995213340231
2020-03-27,89.83559875014552
2020-03-30,92.64735627568477
2020-03-31,91.22824523851261
2020-04-01,87.22391683099954
2020-04-02,89.74211523082693
2020-04-03,88.11574822077452
2020-04-06,93.82242601910063
2020-04-07,93.23533258485848
2020-04-08,96.23397620164097
2020-04-09,97.62388601974637
2020-04-13,96.81983282373542
2020-04-14,99.6597864646611
2020-04-15,97.58210020398698
2020-04-16,97.85667086407275
2020-04-17,100.29213351405564
2020-04-20,98.66250301300448
2020-04-21,95.89539727243664
2020-04-22,97.89533160871889
2020-04-23,98.03050233383344
2020-04-24,99.30520320359525
2020-04-27,100.89219392554763
2020-04-28,99.97206908757465
2020-04-29,101.88633200185802
2020-04-30,100.98073868653863
2020-05-01,98.31087201969329
2020-05-04,98.53370322736612
2020-05-05,99.25608440242452
2020-05-06,98.76923761881072
2020-05-07,99.24483589720707
2020-05-08,100.8875235359062
2020-05-11,100.71794301748788
2020-05-12,98.77042876709531
2020-05-13,97.08412774807252
2020-05-14,98.47815340613685
2020-05-15,98.86961274999113
2020-05-18,102.01345986560881
2020-05-19,100.76815036909441
2020-05-20,102.32362306265526
2020-05-21,101.7656499805722
2020-05-22,101.94980603102466
2020-05-26,103.37578250690747
2020-05-27,105.1237452374431
2020-05-28,105.10643596129925
2020-05-29,105.55035175956952
2020-06-01,105.74996825293692
2020-06-02,106.62223499922518
2020-06-03,108.25603045847214
2020-06-04,107.87846926700621
2020-06-05,110.40733779760367
2020-06-08,111.66440906409004
2020-06-09,110.95653643131102
2020-06-10,110.33935861416342
2020-06-11,103.7557831985987
2020-06-12,105.1589838666115
2020-06-15,105.88459724570505
2020-06-16,107.88171003001246
2020-06-17,107.62374904335226
2020-06-18,107.65121011936907
2020-06-19,107.09056808450576
2020-06-22,107.69857588657025
2020-06-23,108.11396763919984
2020-06-24,105.51837564550878
2020-06-25,106.93005560650761
2020-06-26,103.78740531539114
2020-06-29,105.38921814582334
2020-06-30,106.82626899622196
2020-07-01,107.39682681795684
2020-07-02,108.02955151613914
2020-07-06,109.95941184451948
2020-07-07,108.80937022767736
2020-07-08,109.67082802722476
2020-07-09,108.99253579210826
2020-07-10,110.70369283155432
2020-07-13,109.93043433192953
2020-07-14,111.70558781393454
2020-07-15,112.63697421132403
2020-07-16,112.59769670245178
2020-07-17,112.87818062808523
2020-07-20,113.73833133825921
2020-07-21,114.02737006445307
2020-07-22,114.50924994468838
2020-07-23,113.45026221452508
2020-07-24,112.93502421957965
2020-07-27,113.97680985319761
2020-07-28,113.31987548803073
2020-07-29,114.4481878334928
2020-07-30,113.76007144536075
2020-07-31,114.41510257012682
2020-08-03,114.9178412658594
2020-08-04,115.59408343924828
2020-08-05,116.67638685585608
2020-08-06,117.48685532017168
2020-08-07,117.70406292506294
2020-08-10,118.10202436809578
2020-08-11,117.45759222753212
2020-08-12,118.99409698713986
2020-08-13,118.72235593921904
2020-08-14,118.58615689686525
2020-08-17,118.7877109410313
2020-08-18,119.29781990743189
2020-08-19,118.96470337022775
2020-08-20,119.41604628178708
2020-08-21,119.83774500535651
2020-08-24,121.19787572124976
2020-08-25,121.5278448120567
2020-08-26,123.31599661570776
2020-08-27,123.33314051009563
2020-08-28,124.05865642570942
2020-08-31,123.63517014455945
2020-09-01,124.43074335140811
2020-09-02,126.25138659536432
2020-09-03,122.2499679178542
2020-09-04,121.23224879051784
2020-09-08,118.24372671396442
2020-09-09,120.49116615318682
2020-09-10,118.75971805097154
2020-09-11,119.17815196862777
2020-09-14,120.52461938841891
2020-09-15,121.23380978990464
2020-09-16,120.66619689252371
2020-09-17,119.87578514039537
2020-09-18,118.73971779770255
2020-09-21,117.31451728303566
2020-09-22,118.04249803474886
2020-09-23,115.23579384959812
2020-09-24,115.34323950046436
2020-09-25,116.7993088009557
2020-09-28,118.64648335972761
2020-09-29,118.06815530728272
2020-09-30,118.99120729358872
2020-10-01,119.0666856073167
2020-10-02,118.01287569718133
2020-10-05,120.00270017789614
2020-10-06,118.42024958282697
2020-10-07,120.6091945150757
2020-10-08,121.78322910515776
2020-10-09,122.71267452235008
2020-10-12,124.31974462079715
2020-10-13,123.51409336782486
2020-10-14,122.80243702587903
2020-10-15,122.38498136609013
2020-10-16,122.82262142250777
2020-10-19,120.88939194795879
2020-10-20,121.33071458287279
2020-10-21,120.4777960509253
2020-10-22,121.33022672691129
2020-10-23,121.5004963044365
2020-10-26,119.31494752007859
2020-10-27,118.67726514789577
2020-10-28,114.26489929230819
2020-10-29,115.78084606909391
2020-10-30,114.51311981978098
2020-11-02,116.29130977408944
2020-11-03,118.31589424576912
2020-11-04,119.77683092738924
2020-11-05,122.24881473447718
2020-11-06,122.26919487469785
2020-11-09,123.76935331852819
2020-11-10,123.95709695132508
2020-11-11,124.8718421562415
2020-11-12,123.5186250029398
2020-11-13,124.88274156635113
2020-11-16,126.09760483561739
2020-11-17,125.95410018447606
2020-11-18,124.26347125970464
2020-11-19,124.87758699102534
2020-11-20,124.16769464571007
2020-11-23,125.31883085340225
2020-11-24,127.61519235891892
2020-11-25,127.39150676673283
2020-11-27,127.67756089617149
2020-11-30,126.909826820418
2020-12-01,127.86676971436084
2020-12-02,128.15278050511617
2020-12-03,128.03041509431702
2020-12-04,129.12811607453386
2020-12-07,129.04064381017582
2020-12-08,129.42058741043255
2020-12-09,129.141236892424
2020-12-10,128.9710262432511
2020-12-11,129.02415900876625
2020-12-14,128.43789759871268
2020-12-15,130.1268519252883
2020-12-16,130.1203405068217
2020-12-17,131.10912442620125
2020-12-18,130.9386421466486
2020-12-21,130.57147498050944
2020-12-22,130.01082912570985
2020-12-23,130.1324105498906
2020-12-24,130.49082248851863
2020-12-28,131.54239718885268
2020-12-29,131.23144507903154
2020-12-30,131.31968069934925
2020-12-31,132.03626220883186
2021-01-04,130.19512953573516
2021-01-05,131.0750576435703
2021-01-06,131.71901314177262
2021-01-07,133.15376434216515
2021-01-08,133.94692959206373
2021-01-11,133.29491581942656
2021-01-12,132.84742555542064
2021-01-13,133.25922463911056
2021-01-14,132.62566609682705
2021-01-15,131.47714369371275
2021-01-19,132.34441285225316
2021-01-20,134.25354662584388
2021-01-21,134.24439647500324
2021-01-22,133.45039879097624
2021-01-25,134.18479781809643
2021-01-26,134.07919312304765
2021-01-27,130.12119950848302
2021-01-28,131.63139378300565
2021-01-29,129.2192838471703
2021-02-01,130.66819070697778
2021-02-02,132.44809195658524
2021-02-03,132.81309970391615
2021-02-04,134.15588572080173
2021-02-05,135.17380059052618
2021-02-08,136.0871616172205
2021-02-09,135.86497376893078
2021-02-10,135.70439714755543
2021-02-11,135.59325235522692
2021-02-12,136.0635880897282
2021-02-16,135.94197591064855
2021-02-17,136.33373542458204
2021-02-18,135.93068965569398
2021-02-19,134.91778000603168
2021-02-22,134.04002504642563
2021-02-23,134.4226286090454
2021-02-24,135.55663034921508
2021-02-25,132.60874881708048
2021-02-26,131.7002227157872
2021-03-01,134.61645457138764
2021-03-02,133.99900727136514
2021-03-03,132.39182679547804
2021-03-04,130.86178971817765
2021-03-05,133.14079422936155
2021-03-08,132.76575165568448
2021-03-09,134.54867932812746
2021-03-10,135.8667904778286
2021-03-11,136.92508980312994
2021-03-12,136.92075407592148
2021-03-15,137.12423454157567
2021-03-16,137.01532183651864
2021-03-17,137.04196225702185
2021-03-18,135.3320175664249
2021-03-19,135.14678772276886
2021-03-22,136.23739556379036
2021-03-23,135.74905859139335
2021-03-24,135.147716512848
2021-03-25,135.84999320971377
2021-03-26,138.08255119550952
2021-03-29,138.30553438832388
2021-03-30,137.6010910745115
2021-03-31,137.7639338183321
2021-04-01,139.01458335423382
2021-04-05,141.0250485765565
2021-04-06,140.98040484303218
2021-04-07,141.3291802311221
2021-04-08,142.00899832603977
2021-04-09,143.34691969422934
2021-04-12,143.27571345961957
2021-04-13,143.6248501275458
2021-04-14,143.04546142628013
2021-04-15,144.64166316621697
2021-04-16,145.38766305310546
2021-04-19,144.51966181154117
2021-04-20,143.53399382286761
2021-04-21,144.80827559332877
2021-04-22,143.4360929715341
2021-04-23,144.79934843773648
2021-04-26,144.65028321127818
2021-04-27,144.73043566128788
2021-04-28,144.41165181726723
2021-04-29,145.8528247626178
2021-04-30,144.73969935989825
2021-05-03,145.1050407938274
2021-05-04,144.30515141286472
2021-05-05,144.33796821176642
2021-05-06,146.22767295118524
2021-05-07,147.01678541201738
2021-05-10,145.83093262982445
2021-05-11,144.55798882182106
2021-05-12,141.20549684922435
2021-05-13,143.09902720886603
2021-05-14,145.0244664513114
2021-05-17,144.21151167750128
2021-05-18,142.95948475494785
2021-05-19,142.52085611566432
2021-05-20,143.9859318348072
2021-05-21,143.83849691516866
2021-05-24,145.21661316803505
2021-05-25,145.2346313206508
2021-05-26,145.37847987701912
2021-05-27,145.6206688961947
2021-05-28,145.8678203066612
2021-06-01,145.38444170070613
2021-06-02,145.42771743762242
2021-06-03,144.8740769629088
2021-06-04,146.15572878152528
2021-06-07,145.92196396073425
2021-06-08,145.8729015509762
2021-06-09,145.713737008942
2021-06-10,146.25042843128062
2021-06-11,146.49316136352255
2021-06-14,146.6613138589073
2021-06-15,146.06706685119732
2021-06-16,145.30641464468346
2021-06-17,145.4495217945264
2021-06-18,143.5371981175121
2021-06-21,145.4177804590365
2021-06-22,146.1472262760483
2021-06-23,145.74222539727072
2021-06-24,146.68933364510636
2021-06-25,147.0408201092631
2021-06-28,147.48039114789322
2021-06-29,147.76241656104915
2021-06-30,148.15373629018927
2021-07-01,148.9036823517996
2021-07-02,149.82254941808463
2021-07-06,149.69076393053712
2021-07-07,150.20021170758577
2021-07-08,149.0574759862831
2021-07-09,150.76120143367632
2021-07-12,151.39037715684145
2021-07-13,151.1177997680737
2021-07-14,151.3941012867734
2021-07-15,151.36365284432938
2021-07-16,150.20299527748062
2021-07-19,147.71697331854338
2021-07-20,149.89262089413683
2021-07-21,151.2181672425457
2021-07-22,151.63809431653385
2021-07-23,153.1922742611166
2021-07-26,153.60181502402398
2021-07-27,152.7566526006502
2021-07-28,152.65973474568722
2021-07-29,153.33671842717075
2021-07-30,152.50580896079785
2021-08-02,152.20846474730138
2021-08-03,153.48472457123788
2021-08-04,152.85448567259584
2021-08-05,153.7908180573997
2021-08-06,154.3033246914466
2021-08-09,154.05626276862336
2021-08-10,154.50300176154477
2021-08-11,155.1153743852707
2021-08-12,155.64915192560835
2021-08-13,155.90049173378756
2021-08-16,156.47614918483728
2021-08-17,155.16665395648354
2021-08-18,153.82885885759597
2021-08-19,153.89001457289228
2021-08-20,154.87807444333265
2021-08-23,156.1821647402976
2021-08-24,156.3769049943801
2021-08-25,156.85891328777663
2021-08-26,156.36315092724107
2021-08-27,157.45460876799962
2021-08-30,158.16686884184102
2021-08-31,157.9577074227879
2021-09-01,157.92393073170552
2021-09-02,158.38814720302827
2021-09-03,158.40657815659316
2021-09-07,157.57990174577245
2021-09-08,157.34945768953344
2021-09-09,156.58810896141753
2021-09-10,155.6962242022885
2021-09-13,156.23521227504574
2021-09-14,155.15390419873466
2021-09-15,156.23067086312744
2021-09-16,155.86681439065575
2021-09-17,154.48808170367258
2021-09-20,151.85260561793507
2021-09-21,151.644138019307
2021-09-22,152.80354230889378
2021-09-23,154.76416243954924
2021-09-24,155.07055056122522
2021-09-27,154.76331272878386
2021-09-28,151.55050104964158
2021-09-29,151.77359937109338
2021-09-30,149.97174564383832
2021-10-01,151.90442086932572
2021-10-04,149.9287866995625
2021-10-05,151.55496391318272
2021-10-06,152.25373908935276
2021-10-07,153.59303514784762
2021-10-08,153.47238704079837
2021-10-11,152.01433290679034
2021-10-12,151.40539367125842
2021-10-13,151.7372133492947
2021-10-14,154.1426836467685
2021-10-15,155.7183340502672
2021-10-18,156.31327464098993
2021-10-19,157.7267681785447
2021-10-20,158.32465155399285
2021-10-21,158.49377587392453
2021-10-22,158.0987017356245
2021-10-25,159.03462606420334
2021-10-26,159.3762601641402
2021-10-27,158.77929086541624
2021-10-28,160.33613848440862
2021-10-29,160.43971505262354
2021-11-01,160.8114422829896
2021-11-02,161.44307459613577
2021-11-03,162.2140390863745
2021-11-04,162.9407079718399
2021-11-05,163.43483390098132
2021-11-08,163.67611148816928
2021-11-09,163.07406934653267
2021-11-10,161.763195413129
2021-11-11,161.59535573964473
2021-11-12,162.77630337287363
2021-11-15,162.78942911558522
2021-11-16,163.12706291310292
2021-11-17,162.55314401571724
2021-11-18,162.84068714895494
2021-11-19,162.0402999415717
2021-11-22,161.91389730107687
2021-11-23,162.43309034947154
2021-11-24,163.0155484774879
2021-11-26,159.40969908046523
2021-11-29,161.17056530874208
2021-11-30,158.38068933774616
2021-12-01,156.62045381387213
2021-12-02,158.66032300619148
2021-12-03,157.58157562939442
2021-12-06,159.5386357468434
2021-12-07,162.44678491170356
2021-12-08,162.45847193344736
2021-12-09,161.90774724039187
2021-12-10,163.88276653187282
2021-12-13,162.52076134421424
2021-12-14,161.46698340417265
2021-12-15,163.90364594307206
2021-12-16,163.29558018134608
2021-12-17,161.55219652557108
2021-12-20,159.53388283891135
2021-12-21,162.16034621279127
2021-12-22,163.6090959111581
2021-12-23,164.60194364658344
2021-12-27,166.68658205986537
2021-12-28,166.6251554223141
2021-12-29,166.62945355767212
2021-12-30,166.1040792140899
2021-12-31,165.53323844217752
2022-01-03,166.94448867298757
2022-01-04,167.07819174367623
2022-01-05,164.01470407291768
2022-01-06,163.60938123309631
2022-01-07,163.1598612882542
2022-01-10,163.18376442342935
2022-01-11,164.44450977808566
2022-01-12,164.70051845416089
2022-01-13,162.28778504301994
2022-01-14,162.30278103557902
2022-01-18,159.09084179882325
2022-01-19,157.54061692288573
2022-01-20,155.83145842625646
2022-01-21,152.84146499914252
2022-01-24,153.1503847494313
2022-01-25,151.78226999928015
2022-01-26,151.6723553090488
2022-01-27,150.92969279349003
2022-01-28,154.34776250923824
2022-01-31,157.22258408656447
2022-02-01,158.63852330077043
2022-02-02,160.4005752948971
2022-02-03,155.21205746656125
2022-02-04,156.6621373405975
2022-02-07,156.04771037925985
2022-02-08,157.30713847636497
2022-02-09,159.36752084825935
2022-02-10,156.37937310427597
2022-02-11,153.0161239627323
2022-02-14,152.54253728289467
2022-02-15,154.7967319533118
2022-02-16,154.61518970300207
2022-02-17,151.18522093215756
2022-02-18,150.14921108271858
2022-02-22,148.59620252482603
2022-02-23,145.59977134094834
2022-02-24,147.94244554457057
2022-02-25,151.23217151103648
2022-02-28,151.44416666163295
2022-03-01,149.1175300328902
2022-03-02,151.84381120513538
2022-03-03,150.96336303362935
2022-03-04,150.0871800018987
2022-03-07,145.65259390414232
2022-03-08,144.96400389229547
2022-03-09,148.78152824720837
2022-03-10,148.1623987677203
2022-03-11,146.5331860018497
2022-03-14,145.55641853028135
2022-03-15,148.66464552415607
2022-03-16,151.93413519811796
2022-03-17,153.6457447837944
2022-03-18,155.463367674429
2022-03-21,155.32551555472494
2022-03-22,157.23502936009672
2022-03-23,155.0439617379253
2022-03-24,156.96083230482557
2022-03-25,157.76190765439128
2022-03-28,158.87664548482635
2022-03-29,160.2026614257101
2022-03-30,159.29838192299027
2022-03-31,156.78404599256703
2022-04-01,157.04287305253447
2022-04-04,158.05762022662955
2022-04-05,155.9804611563755
2022-04-06,154.1943627663787
2022-04-07,155.1092184318004
2022-04-08,154.41057506197234
2022-04-11,151.8003451136375
2022-04-12,151.20849344741887
2022-04-13,152.68522808303987
2022-04-14,151.12090882878329
2022-04-18,151.13792389578518
2022-04-19,153.43773845272835
2022-04-20,153.17903305952564
2022-04-21,150.51587718058417
2022-04-22,146.25868756765547
2022-04-25,147.21173260301205
2022-04-26,142.91419569965308
2022-04-27,142.79301795798133
2022-04-28,146.43490918306145
2022-04-29,140.78245648539024
2022-05-02,141.9849151498432
2022-05-03,142.3833568799561
2022-05-04,146.8423191215321
2022-05-05,141.15190118409004
2022-05-06,140.3608499708837
2022-05-09,135.98081712631947
2022-05-10,136.71355359213663
2022-05-11,134.43173564143373
2022-05-12,134.14592009983676
2022-05-13,137.5106645076369
2022-05-16,137.06266144493128
2022-05-17,139.94869716124353
2022-05-18,133.69263019819505
2022-05-19,131.82410408409226
2022-05-20,131.5624856047914
2022-05-23,134.01277363003626
2022-05-24,132.81903668885965
2022-05-25,134.01190702050616
2022-05-26,137.09617943853766
2022-05-27,140.6013160585834
2022-05-31,139.63296579703328
2022-06-01,139.06026572599552
2022-06-02,142.1504872220546
2022-06-03,139.9833342304983
2022-06-06,140.3603944480488
2022-06-07,141.6333100559804
2022-06-08,140.28636881185665
2022-06-09,137.16710077194242
2022-06-10,132.81140153047352
2022-06-13,127.8411111957858
2022-06-14,127.51064331759412
2022-06-15,129.71902791737907
2022-06-16,125.49584317465761
