date,equal_weighted_returns
2010-09-24,0.020326993170274567
2010-09-27,-0.0035541292109872065
2010-09-28,0.002640930116448809
2010-09-29,-0.0008869990001525749
2010-09-30,-0.004915444222818976
2010-10-01,0.0013648279981850393
2010-10-04,-0.006059286916920191
2010-10-05,0.018361174266920206
2010-10-06,-0.0036546714113755165
2010-10-07,8.778034360732052e-05
2010-10-08,0.003769433929109455
2010-10-11,-6.939795379140869e-05
2010-10-12,0.0046345224446579895
2010-10-13,0.005679616156309706
2010-10-14,-0.002838679457546282
2010-10-15,0.005210245140733198
2010-10-18,0.004054703844575115
2010-10-19,-0.012905320202034125
2010-10-20,0.009894162312706548
2010-10-21,0.004974030254203005
2010-10-22,0.003453307354554758
2010-10-25,0.0033017370173256335
2010-10-26,0.001313431898163265
2010-10-27,-0.0028147989497736715
2010-10-28,0.0020179298966614013
2010-10-29,0.00011406708761565261
2010-11-01,-0.00204079338863484
2010-11-02,0.008080018749636096
2010-11-03,0.0060049263916151265
2010-11-04,0.01768114969873186
2010-11-05,0.003931092996061676
2010-11-08,-0.0022226340469570886
2010-11-09,-0.007425649262891534
2010-11-10,0.006754847104345572
2010-11-11,-0.007009309351605259
2010-11-12,-0.008494219277876164
2010-11-15,-0.0024435236157373877
2010-11-16,-0.013393944233091691
2010-11-17,-0.0005448703776432587
2010-11-18,0.01450499434744601
2010-11-19,0.006758127866039902
2010-11-22,0.0013216384895494808
2010-11-23,-0.011343927097324916
2010-11-24,0.014587495360107764
2010-11-26,-0.005568267923581297
2010-11-29,-0.0023259978639968777
2010-11-30,-0.0062287913950743005
2010-12-01,0.01937558652274046
2010-12-02,0.010606419015243158
2010-12-03,-0.0008062462398591655
2010-12-06,0.0005816802068541078
2010-12-07,0.0010703046301627152
2010-12-08,0.004989773096028608
2010-12-09,0.0023469901542843043
2010-12-10,0.005083821786125934
2010-12-13,-0.0012769013851519552
2010-12-14,-0.0020334904920639844
2010-12-15,-0.004407158499479017
2010-12-16,0.0038358574057749607
2010-12-17,0.00029697038487633184
2010-12-20,0.001645522567184066
2010-12-21,0.008082175627656845
2010-12-22,0.0018284880714287606
2010-12-23,-0.0028061646367475482
2010-12-27,-0.00236778367775971
2010-12-28,0.0006524286177242871
2010-12-29,0.0010033666295216814
2010-12-30,-0.0022859987092618043
2010-12-31,0.0001498573839577312
2011-01-03,0.01089555937536051
2011-01-04,0.0009134121808613157
2011-01-05,0.00684540405688409
2011-01-06,0.0018084059906442289
2011-01-07,-0.0004053015703883395
2011-01-10,0.0011399602104463255
2011-01-11,-0.001012119873400337
2011-01-12,0.009126712020970233
2011-01-13,-0.0014779289733156745
2011-01-14,0.006539962216829046
2011-01-18,0.0013311086782471357
2011-01-19,-0.009856128228337131
2011-01-20,-0.001970531352218128
2011-01-21,-0.0016214578422384422
2011-01-24,0.009065974875674331
2011-01-25,-0.0005928897413441755
2011-01-26,0.0005548530928919269
2011-01-27,0.007145582534098354
2011-01-28,-0.018135967336738962
2011-01-31,0.004270567012770507
2011-02-01,0.015741003868727555
2011-02-02,-0.0002838321679599452
2011-02-03,0.0020305035191575155
2011-02-04,0.004756993533381151
2011-02-07,0.0027592323831709237
2011-02-08,0.005601369378229319
2011-02-09,-0.0018375248021328574
2011-02-10,-0.0009225000732014834
2011-02-11,0.006509058690050071
2011-02-14,0.0021176421990833265
2011-02-15,-0.0025537378575798235
2011-02-16,0.00759729947752028
2011-02-17,0.002777288243527396
2011-02-18,0.002885544185426885
2011-02-22,-0.02306565552996116
2011-02-23,-0.01025255169735659
2011-02-24,0.004531544841886987
2011-02-25,0.009026073012310367
2011-02-28,0.0029795438638732497
2011-03-01,-0.015075198036262855
2011-03-02,0.0025226367795955543
2011-03-03,0.01584585087630683
2011-03-04,-0.00490262996550496
2011-03-07,-0.008763670771709905
2011-03-08,0.006810299614295449
2011-03-09,-0.0019286294496016526
2011-03-10,-0.013034917212633532
2011-03-11,0.0045366326066192154
2011-03-14,-0.007548087722147404
2011-03-15,-0.010349368420535783
2011-03-16,-0.018946387497191294
2011-03-17,0.008851944316371561
2011-03-18,0.003932628856497068
2011-03-21,0.01243913174350939
2011-03-22,-0.0025201345266122727
2011-03-23,0.0046211241608169265
2011-03-24,0.011367800606047572
2011-03-25,0.0006527358785561449
2011-03-28,-0.0013671734329208643
2011-03-29,0.00675632560498021
2011-03-30,0.005912977732678895
2011-03-31,0.00033388803044352743
2011-04-01,0.0033974499681599496
2011-04-04,-0.0005592377734663434
2011-04-05,9.175384558534618e-05
2011-04-06,0.0038048160522911765
2011-04-07,0.00040422297851196414
2011-04-08,-0.003926494464677155
2011-04-11,-0.0017667689835760632
2011-04-12,-0.0053831950819335055
2011-04-13,0.0017434297460751883
2011-04-14,-0.0003559462109058666
2011-04-15,0.00039050070740500345
2011-04-18,-0.011150579239890034
2011-04-19,0.003958674338827303
2011-04-20,0.014380654282755471
2011-04-21,0.00550631006810575
2011-04-25,-0.0015683552794651483
2011-04-26,0.0076098755312524755
2011-04-27,0.008268654524088469
2011-04-28,0.004011131918217733
2011-04-29,0.0015131809349763683
2011-05-02,0.000520809529188722
2011-05-03,-0.0035587903029698576
2011-05-04,-0.00433669342282476
2011-05-05,-0.007314900252706439
2011-05-06,0.004859660829748773
2011-05-09,0.004543710282902098
2011-05-10,0.008144594012465759
2011-05-11,-0.008070747004417922
2011-05-12,0.004376602276619359
2011-05-13,-0.008607143577627272
2011-05-16,-0.008733642981672642
2011-05-17,0.0005053849713167449
2011-05-18,0.008101682825324651
2011-05-19,0.0032672054150250473
2011-05-20,-0.006586442579563936
2011-05-23,-0.011297863561671229
2011-05-24,-0.0019402311100346382
2011-05-25,0.005228225161186036
2011-05-26,0.0038015114098749205
2011-05-27,0.004049177485604871
2011-05-31,0.010247733471153788
2011-06-01,-0.022952745312345438
2011-06-02,-0.0007112782480130557
2011-06-03,-0.010173062479168759
2011-06-06,-0.009227488396923283
2011-06-07,-0.0006813720636571581
2011-06-08,-0.0063172671920528325
2011-06-09,0.007110901176568257
2011-06-10,-0.012036060522129364
2011-06-13,0.001423982203132657
2011-06-14,0.011189977807092142
2011-06-15,-0.01665832482750328
2011-06-16,-0.0008652485189474198
2011-06-17,0.0012092606580887243
2011-06-20,0.004170562509431709
2011-06-21,0.015063438945117764
2011-06-22,-0.007612838868252241
2011-06-23,-0.0002445484475630523
2011-06-24,-0.01009537375919965
2011-06-27,0.008429613049511925
2011-06-28,0.01344112811458283
2011-06-29,0.009523984434530083
2011-06-30,0.007906764789451525
2011-07-01,0.014838356828835126
2011-07-05,0.0010127665320572978
2011-07-06,0.0010389137232341334
2011-07-07,0.009716703508572325
2011-07-08,-0.008107072386667613
2011-07-11,-0.01615945453376682
2011-07-12,-0.007032963252121471
2011-07-13,0.0034954935450775466
2011-07-14,-0.006418541703310915
2011-07-15,0.005822025792416019
2011-07-18,-0.008728373469483887
2011-07-19,0.016226142812383996
2011-07-20,-0.0005873134671750356
2011-07-21,0.012476625866398689
2011-07-22,0.0029898337915918605
2011-07-25,-0.005542428757969528
2011-07-26,-0.00471299457123713
2011-07-27,-0.019505995127932097
2011-07-28,-0.0009307078982283939
2011-07-29,-0.006814142661588516
2011-08-01,-0.003216827335097379
2011-08-02,-0.02458899555652029
2011-08-03,0.008786423316566882
2011-08-04,-0.045471875096269085
2011-08-05,-0.0009971419165950674
2011-08-08,-0.06329635848676929
2011-08-09,0.043787912791373916
2011-08-10,-0.04666664769693038
2011-08-11,0.04557183511458207
2011-08-12,0.005861190212959277
2011-08-15,0.018531504709759984
2011-08-16,-0.009248961941572926
2011-08-17,-0.002003012000916608
2011-08-18,-0.04450264050778776
2011-08-19,-0.013612971006187552
2011-08-22,-0.00046602632089008536
2011-08-23,0.033697685250808955
2011-08-24,0.014974826590730827
2011-08-25,-0.013008924061212297
2011-08-26,0.014755660481802619
2011-08-29,0.025665003319908047
2011-08-30,0.0028060177544630073
2011-08-31,0.00459067882495982
2011-09-01,-0.01189157626284133
2011-09-02,-0.02606628232803455
2011-09-06,-0.005478741249053332
2011-09-07,0.02769823562039775
2011-09-08,-0.009325614652442043
2011-09-09,-0.02512231197708989
2011-09-12,0.00853684204802813
2011-09-13,0.010826877215588209
2011-09-14,0.014399974137468003
2011-09-15,0.01439665114095773
2011-09-16,0.0042610715636073266
2011-09-19,-0.009514288163962874
2011-09-20,-0.004044874033585602
2011-09-21,-0.026862926277286408
2011-09-22,-0.03229749389182421
2011-09-23,0.010460463144420777
2011-09-26,0.01872893019704337
2011-09-27,0.010149902652223493
2011-09-28,-0.01857838048483967
2011-09-29,0.002132447205036134
2011-09-30,-0.024113468902347272
2011-10-03,-0.028982237751316677
2011-10-04,0.022734692947599843
2011-10-05,0.016303207130343975
2011-10-06,0.01733050854827805
2011-10-07,-0.0056827343302915286
2011-10-10,0.03007863881882857
2011-10-11,4.021360864586766e-05
2011-10-12,0.009900623573059552
2011-10-13,-0.0012444191280104042
2011-10-14,0.014868481787963416
2011-10-17,-0.018898306677575735
2011-10-18,0.01894015162685977
2011-10-19,-0.013199496937889991
2011-10-20,0.0034383881632483876
2011-10-21,0.018981145024567773
2011-10-24,0.012046573624406615
2011-10-25,-0.02553673531496746
2011-10-26,0.006348611169449046
2011-10-27,0.03170594553407827
2011-10-28,0.00449223047631009
2011-10-31,-0.02275451134337094
2011-11-01,-0.027262353997970886
2011-11-02,0.014006909724001197
2011-11-03,0.021014615072364354
2011-11-04,-0.007812643963711324
2011-11-07,0.005195016886414782
2011-11-08,0.011928120873220588
2011-11-09,-0.0348175815593355
2011-11-10,0.0074197412735870355
2011-11-11,0.021914418121944137
2011-11-14,-0.007967842975102429
2011-11-15,0.0051325984639113914
2011-11-16,-0.017159466649956726
2011-11-17,-0.01654738038468035
2011-11-18,-0.0031967734141601432
2011-11-21,-0.01770214262708823
2011-11-22,-0.004638161464577167
2011-11-23,-0.019489748832064693
2011-11-25,-0.004031663861873173
2011-11-28,0.030810588359413905
2011-11-29,0.00048202428084317733
2011-11-30,0.038164677872509475
2011-12-01,0.0006010804153353331
2011-12-02,0.0037556834839166248
2011-12-05,0.009377071631118197
2011-12-06,0.0006760008776369335
2011-12-07,0.006201457174023226
2011-12-08,-0.021937430455811688
2011-12-09,0.014744135116578422
2011-12-12,-0.013996310455255205
2011-12-13,-0.009445510000957955
2011-12-14,-0.010431459947913838
2011-12-15,0.003707646583692415
2011-12-16,0.0023033150183540438
2011-12-19,-0.012015575971751543
2011-12-20,0.027775779060405754
2011-12-21,-0.001822359675528616
2011-12-22,0.009710815085628889
2011-12-23,0.007511572477566024
2011-12-27,-0.0006083624562142775
2011-12-28,-0.011745659689484359
2011-12-29,0.011075428239986394
2011-12-30,-0.004624177618919097
2012-01-03,0.015060044530808718
2012-01-04,0.001773738860803355
2012-01-05,0.0020162486380987106
2012-01-06,-0.001997050862184458
2012-01-09,0.004079994697419621
2012-01-10,0.009228094418752898
2012-01-11,0.0018570581297461012
2012-01-12,0.0021585151010769326
2012-01-13,-0.009386878863367077
2012-01-17,0.0062608700469851866
2012-01-18,0.016093265987407374
2012-01-19,0.007177242336734397
2012-01-20,-0.0016154447441892549
2012-01-23,-0.0012297233990827207
2012-01-24,0.0007221390174247161
2012-01-25,0.006223448994050921
2012-01-26,0.0006406029937104655
2012-01-27,0.0015255313853745182
2012-01-30,-0.001972077681376925
2012-01-31,0.00014266447175000365
2012-02-01,0.008829282190201002
2012-02-02,0.002487234990576118
2012-02-03,0.014334884021499003
2012-02-06,-0.00043664856684916037
2012-02-07,0.0012703230909646924
2012-02-08,0.003718814112510073
2012-02-09,0.0020116806130972054
2012-02-10,-0.006744613793623598
2012-02-13,0.006773702417003098
2012-02-14,0.0007849242492376427
2012-02-15,-0.005696229717943771
2012-02-16,0.007851702351932617
2012-02-17,0.002700221472617845
2012-02-21,-0.0002955160234395835
2012-02-22,-0.0042698020295227216
2012-02-23,0.0051022000306452315
2012-02-24,0.0017616302262316278
2012-02-27,0.001463015826470915
2012-02-28,0.005511946751564188
2012-02-29,-0.004492163122728669
2012-03-01,0.00593029551785291
2012-03-02,-0.0017757474765817912
2012-03-05,-0.00557086010488357
2012-03-06,-0.015286711253579053
2012-03-07,0.007928068243492627
2012-03-08,0.009818095899483235
2012-03-09,0.004045245701213378
2012-03-12,0.00024629972185113893
2012-03-13,0.01850090959904932
2012-03-14,-0.0022458859685019978
2012-03-15,0.008444866855999957
2012-03-16,7.10582202216269e-05
2012-03-19,0.00473012219355766
2012-03-20,-0.0022961824142718047
2012-03-21,0.00048619531989814116
2012-03-22,-0.00400404171839858
2012-03-23,0.003257442437483796
2012-03-26,0.016175767831000203
2012-03-27,-0.002656128578558791
2012-03-28,-0.005177333234333197
2012-03-29,-0.0013784969619897924
2012-03-30,0.003248487129617209
2012-04-02,0.005051526161736368
2012-04-03,-0.004639998759187692
2012-04-04,-0.011475487879542
2012-04-05,0.0014681282790387404
2012-04-09,-0.011518727968273816
2012-04-10,-0.01849511946816595
2012-04-11,0.009836390829514189
2012-04-12,0.014158961913685628
2012-04-13,-0.011269510280328666
2012-04-16,-0.0017418502682546887
2012-04-17,0.012954587973170653
2012-04-18,-0.0022357738824445392
2012-04-19,-0.007317519185099668
2012-04-20,1.618189906993314e-05
2012-04-23,-0.01067713849695931
2012-04-24,-0.0018368321306339976
2012-04-25,0.012479701356675657
2012-04-26,0.006646972018497239
2012-04-27,0.002398644369610552
2012-04-30,-0.0035288793256717976
2012-05-01,0.0054807392862443695
2012-05-02,-0.0007102543437975619
2012-05-03,-0.010500086156637084
2012-05-04,-0.016711511620910575
2012-05-07,0.0017909480572562571
2012-05-08,-0.006329551818464298
2012-05-09,-0.007060215419221583
2012-05-10,0.0009095293339119164
2012-05-11,-0.002149676075351529
2012-05-14,-0.010390630217876744
2012-05-15,-0.0033424078976910954
2012-05-16,-0.003612977055191004
2012-05-17,-0.015069067682824197
2012-05-18,-0.007760074243092463
2012-05-21,0.011651622977105371
2012-05-22,-0.0008572640617039709
2012-05-23,0.005133390429912739
2012-05-24,-0.0003028261584678606
2012-05-25,-0.003412554696830873
2012-05-29,0.010201699138868408
2012-05-30,-0.015615845461808917
2012-05-31,-0.002852830423001863
2012-06-01,-0.02756127310318622
2012-06-04,0.00013012666651663327
2012-06-05,0.004370781448048784
2012-06-06,0.024728805442161522
2012-06-07,-0.0016243860803032632
2012-06-08,0.010125325143129684
2012-06-11,-0.014267839379987749
2012-06-12,0.011956634112092003
2012-06-13,-0.007608151830896908
2012-06-14,0.01029759035361383
2012-06-15,0.012281582026274352
2012-06-18,0.004487383725963495
2012-06-19,0.010897402677046909
2012-06-20,-0.00018306890897677426
2012-06-21,-0.0216366257860659
2012-06-22,0.010130684897618645
2012-06-25,-0.017329681716890696
2012-06-26,0.004616230583835042
2012-06-27,0.00699537203510068
2012-06-28,-0.004468965429779035
2012-06-29,0.02422475690293147
2012-07-02,-0.0005869459017319267
2012-07-03,0.0065806905399618375
2012-07-05,-0.001229638596394687
2012-07-06,-0.010168380760874618
2012-07-09,-0.00268987666646382
2012-07-10,-0.010079414672477178
2012-07-11,-0.00225387602941582
2012-07-12,-0.002658054349737784
2012-07-13,0.015691016444822608
2012-07-16,-0.004190009858504355
2012-07-17,0.003101128839434084
2012-07-18,0.007568050144522846
2012-07-19,0.0023756145898628255
2012-07-20,-0.012286329779829493
2012-07-23,-0.009935817890489626
2012-07-24,-0.009891836674682672
2012-07-25,-0.002183701417888299
2012-07-26,0.012032101379116302
2012-07-27,0.01635772157357986
2012-07-30,-0.004599499336093956
2012-07-31,-0.0061031083545140434
2012-08-01,-0.0049793754816090515
2012-08-02,-0.008171016422655957
2012-08-03,0.020598765788081373
2012-08-06,0.0036312471501775945
2012-08-07,0.005245648014257777
2012-08-08,0.0024989774862985326
2012-08-09,0.001101175286013939
2012-08-10,0.0034494316145463454
2012-08-13,0.00016517821433688565
2012-08-14,-0.0016300416839422295
2012-08-15,0.003352738621553703
2012-08-16,0.006607978104546197
2012-08-17,-0.0005362331966974975
2012-08-20,-0.00011838352562666191
2012-08-21,-0.003617312796292913
2012-08-22,0.001335407234535206
2012-08-23,-0.007915198539664676
2012-08-24,0.005111175613521137
2012-08-27,-0.002541282645598011
2012-08-28,-0.00044330556198301303
2012-08-29,0.0018674301626218218
2012-08-30,-0.007639338652677421
2012-08-31,0.0033169497876959324
2012-09-04,-0.00470234054018767
2012-09-05,0.00021540670310987454
2012-09-06,0.021911126090032648
2012-09-07,0.0028097989292737158
2012-09-10,-0.007723521733485946
2012-09-11,0.005821033580303818
2012-09-12,0.00436962575074001
2012-09-13,0.016045578766927374
2012-09-14,0.003939586020933996
2012-09-17,-0.0030829269921195577
2012-09-18,-0.0024871073443609843
2012-09-19,0.00403503108094431
2012-09-20,-0.0005564906171526494
2012-09-21,-0.0006041757568444833
2012-09-24,-0.0038357411804714296
2012-09-25,-0.012592455276483835
2012-09-26,-0.0029617091334551526
2012-09-27,0.00921284362153456
2012-09-28,-0.002379206861991092
2012-10-01,0.0036609034178166537
2012-10-02,0.00047723899269511605
2012-10-03,0.0059035047834740855
2012-10-04,0.009300272319403252
2012-10-05,-0.0007877793188899589
2012-10-08,-0.0011605280433469418
2012-10-09,-0.01243749519228931
2012-10-10,-0.007785409782776097
2012-10-11,0.0021578903919805114
2012-10-12,-0.005178600300094646
2012-10-15,0.009711219285181594
2012-10-16,0.00934971633573467
2012-10-17,0.004078191875393229
2012-10-18,-0.008854456786873417
2012-10-19,-0.01795370817507889
2012-10-22,-0.0006849730501210645
2012-10-23,-0.008363494145285323
2012-10-24,-0.0029682816203229685
2012-10-25,0.002148649033874336
2012-10-26,0.0027952505781635535
2012-10-31,0.0019440912019354935
2012-11-01,0.013696772794427487
2012-11-02,-0.005576305396371823
2012-11-05,0.003647180618885807
2012-11-06,0.00660044105238049
2012-11-07,-0.022027940780637526
2012-11-08,-0.01192200178106818
2012-11-09,-0.00011614312568208331
2012-11-12,0.00204083663128411
2012-11-13,-0.002548129648006428
2012-11-14,-0.012424930104521918
2012-11-15,-0.0020652503952043465
2012-11-16,0.005008162110551231
2012-11-19,0.018541245428940888
2012-11-20,0.0014742697662776631
2012-11-21,0.003938174227533983
2012-11-23,0.01199163381700071
2012-11-26,-0.0003847954269699844
2012-11-27,-0.003948876332386699
2012-11-28,0.010792248520838236
2012-11-29,0.005397606928065581
2012-11-30,0.0025464962276929392
2012-12-03,-0.004721268077280642
2012-12-04,0.0014631084681740656
2012-12-05,0.0027150492688643017
2012-12-06,0.004191948874286283
2012-12-07,0.0025612699782207073
2012-12-10,0.0009174616914282087
2012-12-11,0.007772409982236247
2012-12-12,-0.00015190596483498106
2012-12-13,-0.00382276657952162
2012-12-14,-0.00421588759752243
2012-12-17,0.012318731673031783
2012-12-18,0.011646005982353833
2012-12-19,-0.00685712713276043
2012-12-20,0.003796784989272471
2012-12-21,-0.00741411098350338
2012-12-24,-0.0027591492829194026
2012-12-26,-0.005416698086803108
2012-12-27,-0.0015914418314426112
2012-12-28,-0.011653088778049922
2012-12-31,0.01568836859524235
2013-01-02,0.02586363538505573
2013-01-03,-0.0009769113625518325
2013-01-04,0.0056843825895206476
2013-01-07,-0.0010424259220412264
2013-01-08,-0.004027497951298103
2013-01-09,0.005232998355335745
2013-01-10,0.007112168972003558
2013-01-11,0.0014270530977751768
2013-01-14,-0.0004024164457710916
2013-01-15,0.001168940751419092
2013-01-16,-0.00045881023195982703
2013-01-17,0.005713257584743184
2013-01-18,0.0009213978010448104
2013-01-22,0.0029000911553079683
2013-01-23,0.0059814606250733595
2013-01-24,0.008375665477092894
2013-01-25,0.00811717785011561
2013-01-28,-0.0023771623623943987
2013-01-29,0.0023176680527784354
2013-01-30,-0.0026929564528569666
2013-01-31,-0.00294594283974002
2013-02-01,0.009942012642159208
2013-02-04,-0.011643160446171707
2013-02-05,0.011418690433100061
2013-02-06,0.0007591129604933767
2013-02-07,-0.002784268148446502
2013-02-08,0.005209345634897057
2013-02-11,-0.0014060750161040607
2013-02-12,0.001547123241350933
2013-02-13,0.0011240933841818153
2013-02-14,0.002275267358977615
2013-02-15,0.0005298510135061536
2013-02-19,0.008837087948279308
2013-02-20,-0.012635961577548163
2013-02-21,-0.008427518356106917
2013-02-22,0.007268422578614128
2013-02-25,-0.018781981606389594
2013-02-26,0.005755243582414498
2013-02-27,0.012837907795038376
2013-02-28,-0.00010958347337466923
2013-03-01,0.0033444258420779363
2013-03-04,0.005019973945626378
2013-03-05,0.009517638140131639
2013-03-06,0.002152817406166629
2013-03-07,0.003973338192629992
2013-03-08,0.0027840405433349124
2013-03-11,0.0029985201391172773
2013-03-12,-0.0033493768150533298
2013-03-13,0.001832567109185849
2013-03-14,0.001445499317902434
2013-03-15,-0.003468987165027173
2013-03-18,-0.005497533582682915
2013-03-19,-0.0021352991076002037
2013-03-20,0.005868364758589142
2013-03-21,-0.009158181416007721
2013-03-22,0.008146558643027395
2013-03-25,-0.002916326903031257
2013-03-26,0.009354611318232063
2013-03-27,0.00012970199891117147
2013-03-28,0.002876574074925679
2013-04-01,-0.0035034794566970963
2013-04-02,0.0057741496700963
2013-04-03,-0.009858977359217412
2013-04-04,0.004904856900988264
2013-04-05,-0.004870688803668636
2013-04-08,0.007759425299746376
2013-04-09,0.00275740645871797
2013-04-10,0.012598967553865055
2013-04-11,0.003220355163092311
2013-04-12,-0.0019046979605974214
2013-04-15,-0.01970514398173947
2013-04-16,0.014710394822830992
2013-04-17,-0.01308090585570117
2013-04-18,-0.008664950713742011
2013-04-19,0.009544741782755342
2013-04-22,0.005601169304170712
2013-04-23,0.015029479520091317
2013-04-24,0.0002619708291846232
2013-04-25,0.004755804010076565
2013-04-26,-0.0009575946085215894
