date,Baseline_CVaR,SPY,Equal_Weighted,Cap_Weighted
2010-05-13,-0.010851999852909489,-0.012551756352361438,-0.011423157739904728,0.0
2010-05-14,-0.02186174667661035,-0.018258530996193227,-0.023012364922747736,0.0
2010-05-17,0.002050026798961535,0.0005792736071152656,0.0021579229462753,0.0
2010-05-18,-0.015797220456724877,-0.013761150102052751,-0.016628653112341976,0.0
2010-05-19,-0.0036986805597623265,-0.005652393758614163,-0.003893347957644554,0.0
2010-05-20,-0.033181461623947604,-0.038521854908059344,-0.03492785434099748,0.0
2010-05-21,0.014276686320267342,0.014499187905979122,0.015028090863439309,0.0
2010-05-24,-0.010300333646880386,-0.012904975783432719,-0.010842456470400405,0.0
2010-05-25,0.0009031016951080609,0.0009797918726263547,0.000950633363271643,0.0
2010-05-26,-0.0033871348822944944,-0.006016348186145639,-0.003565405139257361,0.0
2010-05-27,0.02994353703628739,0.032948716920409474,0.03151951266977619,0.0
2010-05-28,-0.01166133501916167,-0.012590849227090561,-0.01227508949385439,0.0
2010-06-01,-0.011842023174455792,-0.01703826053840078,-0.012465287552058727,0.0
2010-06-02,0.021684413201565115,0.025689041388514383,0.02282569810691065,0.0
2010-06-03,0.005392698896520209,0.0034633103226544295,0.005676525154231799,0.0
2010-06-04,-0.03213304086733012,-0.035802622526108566,-0.033824253544558015,0.0
2010-06-07,-0.013148471988580594,-0.0124333318696829,-0.013840496830084833,0.0
2010-06-08,0.007478398697182481,0.010578158497339134,0.007871998628613139,0.0
2010-06-09,-0.0047049116315610396,-0.00533731795174525,-0.004952538559537937,0.0
2010-06-10,0.026587852000327157,0.0288275098461242,0.02798721263192332,0.0
2010-06-11,0.004088807873862433,0.004825099831756673,0.0043040082882762455,0.0
2010-06-14,-0.0016501412427311394,-0.0015656051852085664,-0.0017369907818222522,0.0
2010-06-15,0.02227017413488929,0.0225237430979848,0.02344228856304136,0.0
2010-06-16,-2.0831076185004327e-05,-0.0003535859545354021,-2.1927448615794353e-05,0.0
2010-06-17,0.003724830855977714,0.0016489991958066675,0.0039208745852397,0.0
2010-06-18,0.0014730746498777625,0.0010586368100375275,0.0015506048946081709,0.0
2010-06-21,-0.003966357023147754,-0.0029434294518788286,-0.004175112655945005,0.0
2010-06-22,-0.015228515382413176,-0.01664525412008833,-0.01603001619201387,0.0
2010-06-23,-0.0022736496884979652,-0.00312200061458368,-0.002393315461576806,0.0
2010-06-24,-0.01674516018227452,-0.016613490702440434,-0.017626484402394234,0.0
2010-06-25,0.0031344986509231117,0.0041488772142366384,0.0032994722641295905,0.0
2010-06-28,-0.0036489783257150857,-0.0031711210864759734,-0.003841029816542196,0.0
2010-06-29,-0.03106278079553609,-0.03139410375034537,-0.03269766399530115,0.0
2010-06-30,-0.010467940375639128,-0.009499153183597842,-0.010828903836868062,0.0
2010-07-01,-0.0019299223971052445,-0.004464008433324401,-0.0019964714452812868,0.0
2010-07-02,-0.007343036809142655,-0.005511774512643475,-0.00759624497497516,0.0
2010-07-06,-0.0004865992279421984,0.006533877578500461,-0.0005033785116643427,0.0
2010-07-07,0.02850410810833965,0.031054101372420543,0.029487008387937563,0.0
2010-07-08,0.009327678756075486,0.009854723754145629,0.009649322851112571,0.0
2010-07-09,0.0071139399212115755,0.007449506270996203,0.007359248194356803,0.0
2010-07-12,0.0019792590838031013,0.0006081615464462663,0.0020475093970376904,0.0
2010-07-13,0.0163407357466053,0.014965280502145187,0.016904209393039965,0.0
2010-07-14,0.0015855135976673503,0.0,0.0016401864803455343,0.0
2010-07-15,0.0024467102540219683,0.00023954964780977783,0.0025310795731261736,0.0
2010-07-16,-0.027825814079916616,-0.02793138468917748,-0.028785324910258567,0.0
2010-07-19,0.00593738296375016,0.005893926688777798,0.006142120307327754,0.0
2010-07-20,0.008811399959463992,0.010958346601533905,0.009115241337376543,0.0
2010-07-21,-0.00928793582259336,-0.013041808351578076,-0.009608209471648305,0.0
2010-07-22,0.01841183628112124,0.022082916287749315,0.019046727187366806,0.0
2010-07-23,0.009179849381712183,0.008603231460509083,0.009496395912116054,0.0
2010-07-26,0.006908751001579291,0.0104155279372934,0.007146983794737197,0.0
2010-07-27,-0.001853202251654936,-0.00011775095686264956,-0.0019171057775740714,0.0
2010-07-28,-0.007922075173771664,-0.0064977486575198955,-0.008195250179763792,0.0
2010-07-29,-0.00642768795665189,-0.004871393225103299,-0.006649332368950232,0.0
2010-07-30,0.001944267138157178,-0.00011911142888235016,0.002011310832576391,0.0
2010-08-02,0.016036169813083128,0.022263714798893233,0.016589141185948064,0.0
2010-08-03,-0.0021317874568445605,-0.004787771158915712,-0.0022052973691495453,0.0
2010-08-04,0.00971548449383414,0.006649969089980284,0.010050501200518076,0.0
2010-08-05,-0.0015434337565823622,-0.0010470596035426468,-0.0015966556102576168,0.0
2010-08-06,-0.0007553442437106686,-0.004082352435760201,-0.0007813905969420709,0.0
2010-08-09,0.006975213092574484,0.005361943141385373,0.007215737681973602,0.0
2010-08-10,-0.006438425812952206,-0.00547882701738776,-0.006660440496157455,0.0
2010-08-11,-0.027185684559284082,-0.027733467425863998,-0.02812312195788009,0.0
2010-08-12,-0.003727617734105839,-0.00614793088269278,-0.0038561562766612134,0.0
2010-08-13,-0.003928973427026515,-0.003027553024037705,-0.004064455269337775,0.0
2010-08-16,0.0016334892616549522,-0.000363923094936616,0.0016898164775740884,0.0
2010-08-17,0.010816022011649854,0.012179831003312004,0.011188988287913643,0.0
2010-08-18,0.000629936072367978,0.0017963001057859835,0.0006516580058979087,0.0
2010-08-19,-0.014489249212831064,-0.01750089926766845,-0.014988878496032136,0.0
2010-08-20,0.0008586534784567275,-0.003292886687843907,0.0008882622190931668,0.0
2010-08-23,-0.004723429574348593,-0.003794141997234087,-0.004886306456222683,0.0
2010-08-24,-0.014086163275938606,-0.014948700135886646,-0.01457189304407442,0.0
2010-08-25,0.005802654645025142,0.003851175640081704,0.006002746184508769,0.0
2010-08-26,-0.007735454121298495,-0.0067181143441925415,-0.008002193918584647,0.0
2010-08-27,0.013450598889337292,0.015360143438021272,0.013914412644142024,0.0
2010-08-30,-0.015345275271765636,-0.014611453610186514,-0.015874422694929967,0.0
2010-08-31,-0.001067210721138693,0.0,-0.0011040110908331314,0.0
2010-09-01,0.02944420520967523,0.02949703837447694,0.030459522630698517,0.0
2010-09-02,0.010647139599441033,0.009282207564970292,0.011014282344249343,0.0
2010-09-03,0.013055054866800843,0.012875714360045367,0.013505229172552594,0.0
2010-09-07,-0.010550526697392,-0.011317054491707466,-0.010914337962819308,0.0
2010-09-08,0.004177074637869821,0.006924573991979381,0.004321111694348089,0.0
2010-09-09,0.004444398795057327,0.004629363125495224,0.004597653925921371,0.0
2010-09-10,0.003573768359680158,0.0050794510014658305,0.0036970017513932663,0.0
2010-09-13,0.011340598597289519,0.011014875837444035,0.011731653721333984,0.0
2010-09-14,0.00084645363285843,-0.0005828524965377019,0.0008756416891638924,0.0
2010-09-15,0.0026873842378620566,0.0038405633473712797,0.0027800526598573,0.0
2010-09-16,-0.0008807726181137402,-0.00034853325940973387,-0.0009111440877038697,0.0
2010-09-17,0.0015315494767945605,0.0004646840232313977,0.0015843615277185113,0.0
2010-09-20,0.015001848381861093,0.015100281158711568,0.015519153498476993,0.0
2010-09-21,0.000699081358030681,-0.0019467512589683164,0.0007231876117558772,0.0
2010-09-22,-0.0055659534019482084,-0.004941118929711591,-0.005757882829601595,0.0
2010-09-23,-0.005628380541761587,-0.008212410970031567,-0.005822462629408537,0.0
2010-09-24,0.020326993170274567,0.02046283608272435,0.02102792396924956,0.0
2010-09-27,-0.0035541292109872065,-0.004790701531634928,-0.0036766853906764208,0.0
2010-09-28,0.002640930116448809,0.0034242699822004136,0.0027319966721884225,0.0
2010-09-29,-0.0008869990001525749,-0.0017106692887024241,-0.0009175851725716284,0.0
2010-09-30,-0.004915444222818976,-0.002972110098206907,-0.005084942299467905,0.0
2010-10-01,0.0013648279981850393,0.004226886969621973,0.0014118910326052134,0.0
2010-10-04,-0.006059286916920191,-0.0075523874255359735,-0.006268227845089854,0.0
2010-10-05,0.018361174266920206,0.019901720146261345,0.018994318207158835,0.0
2010-10-06,-0.0036546714113755165,-0.00011260627228836883,-0.003780694563491915,0.0
2010-10-07,8.778034360732052e-05,-0.0011267606825905066,9.080725200757301e-05,0.0
2010-10-08,0.003769433929109455,0.005509036362582213,0.003899414409423574,0.0
2010-10-11,-6.939795379140869e-05,0.0010085729548847497,-7.179098668076757e-05,0.0
2010-10-12,0.0046345224446579895,0.0030196298737198914,0.004794333563439299,0.0
2010-10-13,0.005679616156309706,0.007786468706269501,0.005875464989285902,0.0
2010-10-14,-0.002838679457546282,-0.0038856557354156303,-0.0029365649560823604,0.0
2010-10-15,0.005210245140733198,0.002000222913805595,0.005389908766275724,0.0
2010-10-18,0.004054703844575115,0.00498312309596872,0.004194521218525982,0.0
2010-10-19,-0.012905320202034125,-0.01323197156337631,-0.013350331243483579,0.0
2010-10-20,0.009894162312706548,0.00969096974457467,0.010235340323489533,0.0
2010-10-21,0.004974030254203005,0.0022145950807278083,0.005145548538830696,0.0
2010-10-22,0.003453307354554758,0.0018785573787926547,0.0035723869185049217,0.0
2010-10-25,0.0033017370173256335,0.002976356714112341,0.0034155900179230693,0.0
2010-10-26,0.001313431898163265,0.00011006548907704056,0.0013587226532723428,0.0
2010-10-27,-0.0028147989497736715,-0.0028656472823236153,-0.002911860982524488,0.0
2010-10-28,0.0020179298966614013,0.0002207261900586499,0.0020875136862014494,0.0
2010-10-29,0.00011406708761565261,0.000772158220484256,0.00011800043546446838,0.0
2010-11-01,-0.00204079338863484,0.00033074251996558185,-0.0021111655744498335,0.0
2010-11-02,0.008080018749636096,0.007905179507113247,0.008358640085830444,0.0
2010-11-03,0.0060049263916151265,0.003929278139889557,0.006211992818912199,0.0
2010-11-04,0.01768114969873186,0.019097521661376737,0.018290844515929508,0.0
2010-11-05,0.003931092996061676,0.003840004718602634,0.004066647926960355,0.0
2010-11-08,-0.0022226340469570886,-0.0019181591559038938,-0.002299276600300437,0.0
2010-11-09,-0.007425649262891534,-0.007172326416429181,-0.007681706134025725,0.0
2010-11-10,0.006754847104345572,0.003967195467480808,0.006987772866564385,0.0
2010-11-11,-0.007009309351605259,-0.0038597667731732886,-0.007251009674074407,0.0
2010-11-12,-0.008494219277876164,-0.011886891639332774,-0.008787123390906376,0.0
2010-11-15,-0.0024435236157373877,-0.001305341205690678,-0.002527783050762816,0.0
2010-11-16,-0.013393944233091691,-0.015798463530986226,-0.013855804379060368,0.0
2010-11-17,-0.0005448703776432587,0.0005527610554761944,-0.0005636590113550953,0.0
2010-11-18,0.01450499434744601,0.014592392347743703,0.015005166566323462,0.0
2010-11-19,0.006758127866039902,0.0027193142334867634,0.006991166757972312,0.0
2010-11-22,0.0013216384895494808,-0.0007606629000295237,0.0013672122305684283,0.0
2010-11-23,-0.011343927097324916,-0.014673938288205728,-0.011735096997232668,0.0
2010-11-24,0.014587495360107764,0.014782639848180188,0.01509051244149079,0.0
2010-11-26,-0.005568267923581297,-0.01180857806469783,-0.0057602771623254815,0.0
2010-11-29,-0.0023259978639968777,0.0030748980959433517,-0.002406204686893321,0.0
2010-11-30,-0.0062287913950743005,-0.005607799620809333,-0.006443577305249277,0.0
2010-12-01,0.01937558652274046,0.021058003593129673,0.020043710195938397,0.0
2010-12-02,0.010606419015243158,0.01265975495957299,0.010972157601975679,0.0
2010-12-03,-0.0008062462398591655,0.0026616997348603874,-0.0008340478343370679,0.0
2010-12-06,0.0005816802068541078,-0.0009573959563273326,0.0006017381450214909,0.0
2010-12-07,0.0010703046301627152,0.000531999799747608,0.001107211686375223,0.0
2010-12-08,0.004989773096028608,0.003610112224099572,0.005161834237270973,0.0
2010-12-09,0.0023469901542843043,0.003913899321136315,0.0024279208492596254,0.0
2010-12-10,0.005083821786125934,0.005789794582992338,0.005259125985647519,0.0
2010-12-13,-0.0012769013851519552,0.0006295907867988148,-0.0013209324673985742,0.0
2010-12-14,-0.0020334904920639844,0.0009436435824741395,-0.002103610853859294,0.0
2010-12-15,-0.004407158499479017,-0.004621856966985117,-0.004559129482219674,0.0
2010-12-16,0.0038358574057749607,0.005773991160941115,0.003968128350801682,0.0
2010-12-17,0.00029697038487633184,0.0010462440795341412,0.00030721074297551567,0.0
2010-12-20,0.001645522567184066,0.002506528727453998,0.0017022647246731713,0.0
2010-12-21,0.008082175627656845,0.006238972093556832,0.008360871338955354,0.0
2010-12-22,0.0018284880714287606,0.0031049497103889934,0.0018915393842366484,0.0
2010-12-23,-0.0028061646367475482,-0.0014477768816339796,-0.0029029289345664294,0.0
2010-12-27,-0.00236778367775971,0.0004138644652970444,-0.0024494313907859073,0.0
2010-12-28,0.0006524286177242871,0.0014471782554660718,0.0006749261562665039,0.0
2010-12-29,0.0010033666295216814,0.0007228045128565787,0.0010379654788155326,0.0
2010-12-30,-0.0022859987092618043,-0.00154950705038107,-0.002364826250960487,0.0
2010-12-31,0.0001498573839577312,0.00020673971543557886,0.00015502487995627343,0.0
2011-01-03,0.01089555937536051,0.010282866955584056,0.01127126831933846,0.0
2011-01-04,0.0009134121808613157,-0.0005116398167380603,0.0009449091526151542,0.0
2011-01-05,0.00684540405688409,0.005104656311683052,0.007081452472638715,0.0
2011-01-06,0.0018084059906442289,-0.001936701079331666,0.0018707648179078227,0.0
2011-01-07,-0.0004053015703883395,-0.0019404591698774783,-0.00041927748660862695,0.0
2011-01-10,0.0011399602104463255,-0.001227496062473951,0.0011792691832203364,0.0
2011-01-11,-0.001012119873400337,0.0034739996111748453,-0.001047020558690004,0.0
2011-01-12,0.009126712020970233,0.009036970675219476,0.009441426228589896,0.0
2011-01-13,-0.0014779289733156745,-0.0017198648581524603,-0.001528892041361042,0.0
2011-01-14,0.006539962216829046,0.007263954458225057,0.006765478155340393,0.0
2011-01-18,0.0013311086782471357,0.0017074277235997592,0.001377008977497037,0.0
2011-01-19,-0.009856128228337131,-0.009883097789728493,-0.010195994718969445,0.0
2011-01-20,-0.001970531352218128,-0.0013183917532582244,-0.0020384807091911672,0.0
2011-01-21,-0.0016214578422384422,0.0023313578042188847,-0.0016773701816259748,0.0
2011-01-24,0.009065974875674331,0.005653725307228712,0.009378594698973442,0.0
2011-01-25,-0.0005928897413441755,0.0005032459469099493,-0.0006133342151836299,0.0
2011-01-26,0.0005548530928919269,0.003916650751241306,0.0005739859581640626,0.0
2011-01-27,0.007145582534098354,0.002402644063008892,0.0073919819318258835,0.0
2011-01-28,-0.018135967336738962,-0.0175513886140893,-0.018761345520764444,0.0
2011-01-31,0.004270567012770507,0.007401057760254531,0.004417827944245353,0.0
2011-02-01,0.015741003868727555,0.015932999011656984,0.01628379710558023,0.0
2011-02-02,-0.0002838321679599452,-0.0019902484428116936,-0.00029361948409649505,0.0
2011-02-03,0.0020305035191575155,0.0022884443597373546,0.0021005208818870857,0.0
2011-02-04,0.004756993533381151,0.002778882296390856,0.0049210277931529154,0.0
2011-02-07,0.0027592323831709237,0.006322882159684955,0.002854378327418197,0.0
2011-02-08,0.005601369378229319,0.004520003765022697,0.005794520046444121,0.0
2011-02-09,-0.0018375248021328574,-0.0022574480804309553,-0.0019008877263443353,0.0
2011-02-10,-0.0009225000732014834,0.00039296591526419923,-0.0009543104205532583,0.0
2011-02-11,0.006509058690050071,0.005876032968241808,0.00673350898970697,0.0
2011-02-14,0.0021176421990833265,0.0024381930448107844,0.0021906643438793032,0.0
2011-02-15,-0.0025537378575798235,-0.003121953755211247,-0.0026417977837032663,0.0
2011-02-16,0.00759729947752028,0.006234191241049489,0.007859275321572701,0.0
2011-02-17,0.002777288243527396,0.0030057714005467945,0.0028730568036490307,0.0
2011-02-18,0.002885544185426885,0.0020310466868817163,0.002985045709062296,0.0
2011-02-22,-0.02306565552996116,-0.020202707317519355,-0.02386102296202879,0.0
2011-02-23,-0.01025255169735659,-0.0062305497506361975,-0.010606087962782677,0.0
2011-02-24,0.004531544841886987,-0.0005954153197637867,0.004687805008848607,0.0
2011-02-25,0.009026073012310367,0.010565390801600093,0.009337316909286587,0.0
2011-02-28,0.0029795438638732497,0.006168930212220052,0.003082286755730948,0.0
2011-03-01,-0.015075198036262855,-0.01673432101382007,-0.015595032451306405,0.0
2011-03-02,0.0025226367795955543,0.0020824044413420197,0.002609624254754022,0.0
2011-03-03,0.01584585087630683,0.01708939645135709,0.016392259527213963,0.0
2011-03-04,-0.00490262996550496,-0.007526549386350444,-0.005071686171212029,0.0
2011-03-07,-0.008763670771709905,-0.007880261425305863,-0.009065866315561968,0.0
2011-03-08,0.006810299614295449,0.008664882885723726,0.007045137532029776,0.0
2011-03-09,-0.0019286294496016526,-0.0013734918278124945,-0.00199513391338102,0.0
2011-03-10,-0.013034917212633532,-0.01872918047736921,-0.013484397116517447,0.0
2011-03-11,0.0045366326066192154,0.00697769976224256,0.004693068213744016,0.0
2011-03-14,-0.007548087722147404,-0.006077834681272959,-0.007808366609118004,0.0
2011-03-15,-0.010349368420535783,-0.011559660308309702,-0.010706243193657705,0.0
2011-03-16,-0.018946387497191294,-0.018674964893348772,-0.019599711203990993,0.0
2011-03-17,0.008851944316371561,0.01320049866626596,0.009157183775556792,0.0
2011-03-18,0.003932628856497068,0.003551680632410964,0.004068236748100416,0.0
2011-03-21,0.01243913174350939,0.015379506029600797,0.012868067320871781,0.0
2011-03-22,-0.0025201345266122727,-0.003397285441751335,-0.002607035717185109,0.0
2011-03-23,0.0046211241608169265,0.0027986025262443192,0.004780473269810614,0.0
2011-03-24,0.011367800606047572,0.009536180342582905,0.011759793730394041,0.0
2011-03-25,0.0006527358785561449,0.003060068524789253,0.0006752440122994606,0.0
2011-03-28,-0.0013671734329208643,-0.0024670659377341087,-0.0014143173444008947,0.0
2011-03-29,0.00675632560498021,0.006696233785384171,0.006989302349979529,0.0
2011-03-30,0.005912977732678895,0.006846662113427345,0.006116873516564376,0.0
2011-03-31,-0.0018755377565337224,-0.001267983588565241,0.0003802688106632428,0.0
2011-04-01,0.004706687141309515,0.004187977876662642,0.003514603415337879,0.0
2011-04-04,-1.0871441625870637e-05,0.00077722728094063,-0.0005785218346203552,0.0
2011-04-05,-0.0007686404211687542,-9.712038078829286e-05,9.491777129518572e-05,0.0
2011-04-06,0.0027614237262686423,0.003103183250515806,0.00393601660581846,0.0
2011-04-07,-0.00014935933688950306,-0.0025206024009479648,0.0004181617019089284,0.0
2011-04-08,-0.004331545366153593,-0.0035005870052820694,-0.004061890825528093,0.0
2011-04-11,-0.002074039783769988,-0.0029265458405690697,-0.0018276920519752385,0.0
2011-04-12,-0.00581425302758073,-0.007550906188134411,-0.005568822498551903,0.0
2011-04-13,0.0002297380434721623,-9.843973035473544e-05,0.001803548013181229,0.0
2011-04-14,-0.0004139328381145101,0.0007872466456574828,-0.00036822021817848287,0.0
2011-04-15,-0.00011366942105450264,0.00363297566845727,0.00040396624903965957,0.0
2011-04-18,-0.012287880415982435,-0.011236073266925842,-0.011535081972300035,0.0
2011-04-19,0.0049391525631841985,0.005732373870703594,0.004095180350511003,0.0
2011-04-20,0.01231732085548455,0.013508427807974543,0.014876538913195316,0.0
2011-04-21,0.004668382342829712,0.005139903668927016,0.005696182829074914,0.0
2011-04-25,-0.0009182817810449332,-0.0010646020845806166,-0.0016224364959984301,0.0
2011-04-26,0.009635344090397109,0.008581260776946546,0.007872285032330149,0.0
2011-04-27,0.007261750982776374,0.006507199994946443,0.008553780542160487,0.0
2011-04-28,0.0044691377608942935,0.0032377897059925253,0.00414944681194938,0.0
2011-04-29,0.0016580505517075725,0.0022792032658626345,0.0015653595879065877,0.0
2011-05-02,-0.0008451603134245214,-0.0015188915014279374,0.000538768478471092,0.0
2011-05-03,-0.0033018078161944566,-0.0036166404701885504,-0.003681507209968819,0.0
2011-05-04,-0.0067674705634469,-0.006600684031352024,-0.00448623457533596,0.0
2011-05-05,-0.00920530783152508,-0.009159780573679254,-0.007567138192454937,0.0
2011-05-06,0.004005497011397473,0.004445740385068673,0.0050272353411194215,0.0
2011-05-09,0.003968593665576423,0.003849860385441494,0.004700389947829757,0.0
2011-05-10,0.008494575163841807,0.00851313190592683,0.008425442081861129,0.0
2011-05-11,-0.009644117022607947,-0.010532460444409631,-0.00834904862525992,0.0
2011-05-12,0.003587366779404395,0.004705439132826819,0.004527519596502787,0.0
2011-05-13,-0.00954575296380414,-0.0076938252195216964,-0.008903941632028211,0.0
2011-05-16,-0.006808009050739799,-0.006392273582201966,-0.00903480308448894,0.0
2011-05-17,0.0009772139806973974,-0.00019434457353941038,0.0005228120392931842,0.0
