date,Baseline_CVaR,SPY,Equal_Weighted
2010-05-05,-0.0062539921722370535,-0.005952380952380931,-0.0062539921722370535
2010-05-06,-0.029925937645980893,-0.03321658569653163,-0.029925937645980893
2010-05-07,-0.011976100642191512,-0.014841650111020122,-0.011976100642191512
2010-05-10,0.04073067250273933,0.04400948991696341,0.04073067250273933
2010-05-11,-0.003491587193592053,-0.0028405862970116713,-0.003491587193592053
2010-05-12,0.013735342604174264,0.014015496809480332,0.013735342604174264
2010-05-13,-0.010851999852909489,-0.012473311608045878,-0.010851999852909489
2010-05-14,-0.02186174667661035,-0.01809285389167037,-0.02186174667661035
2010-05-17,0.002050026798961535,0.0005794414184725483,0.002050026798961535
2010-05-18,-0.015797220456724877,-0.01366689830901091,-0.015797220456724877
2010-05-19,-0.0036986805597623265,-0.005636449037106472,-0.0036986805597623265
2010-05-20,-0.033181461623947604,-0.037789324515824285,-0.033181461623947604
2010-05-21,0.014276686320267342,0.014604810996563522,0.014276686320267342
2010-05-24,-0.010300333646880386,-0.012822063626466651,-0.010300333646880386
2010-05-25,0.0009031016951080609,0.0009802720254870056,0.0009031016951080609
2010-05-26,-0.0033871348822944944,-0.005998286203941716,-0.0033871348822944944
2010-05-27,0.02994353703628739,0.03349753694581281,0.02994353703628739
2010-05-28,-0.01166133501916167,-0.012511916110581445,-0.01166133501916167
2010-06-01,-0.011842023174455792,-0.016893930252202316,-0.011842023174455792
2010-06-02,0.021684413201565115,0.02602184853320244,0.021684413201565115
2010-06-03,0.005392698896520209,0.003469314511305166,0.005392698896520209
2010-06-04,-0.03213304086733012,-0.035169289461134845,-0.03213304086733012
2010-06-07,-0.013148471988580594,-0.012356357345854496,-0.013148471988580594
2010-06-08,0.007478398697182481,0.010634305016889778,0.007478398697182481
2010-06-09,-0.0047049116315610396,-0.005323099777172602,-0.0047049116315610396
2010-06-10,0.026587852000327157,0.029247044181705206,0.026587852000327157
2010-06-11,0.004088807873862433,0.004836759371221078,0.004088807873862433
2010-06-14,-0.0016501412427311394,-0.0015643802647412608,-0.0016501412427311394
2010-06-15,0.02227017413488929,0.02277931782572007,0.02227017413488929
2010-06-16,-2.0831076185004327e-05,-0.00035352345038885957,-2.0831076185004327e-05
2010-06-17,0.003724830855977714,0.001650359542614721,0.003724830855977714
2010-06-18,0.0014730746498777625,0.001059197363775466,0.0014730746498777625
2010-06-21,-0.003966357023147754,-0.002939101810486733,-0.003966357023147754
2010-06-22,-0.015228515382413176,-0.01650748732460805,-0.015228515382413176
2010-06-23,-0.0022736496884979652,-0.0031171322383406475,-0.0022736496884979652
2010-06-24,-0.01674516018227452,-0.016476247745039085,-0.01674516018227452
2010-06-25,0.0031344986509231117,0.004157495720225057,0.0031344986509231117
2010-06-28,-0.0036489783257150857,-0.003166098392596295,-0.0036489783257150857
2010-06-29,-0.03106278079553609,-0.030906425604690924,-0.03106278079553609
2010-06-30,-0.010467940375639128,-0.009454178747006159,-0.010467940375639128
2010-07-01,-0.0019299223971052445,-0.004454059557139178,-0.0019299223971052445
2010-07-02,-0.007343036809142655,-0.005496612552729263,-0.007343036809142655
2010-07-06,-0.0004865992279421984,0.006555269922879248,-0.0004865992279421984
2010-07-07,0.02850410810833965,0.031541310177499726,0.02850410810833965
2010-07-08,0.009327678756075486,0.009903441445902494,0.009327678756075486
2010-07-09,0.0071139399212115755,0.0074773228732532004,0.0071139399212115755
2010-07-12,0.0019792590838031013,0.0006083465141744071,0.0019792590838031013
2010-07-13,0.0163407357466053,0.01507782101167332,0.0163407357466053
2010-07-14,0.0015855135976673503,0.0,0.0015855135976673503
2010-07-15,0.0024467102540219683,0.00023957834211785212,0.0024467102540219683
2010-07-16,-0.027825814079916616,-0.02754491017964067,-0.027825814079916616
2010-07-19,0.00593738296375016,0.005911330049261032,0.00593738296375016
2010-07-20,0.008811399959463992,0.01101860920665998,0.008811399959463992
2010-07-21,-0.00928793582259336,-0.012957132477597444,-0.00928793582259336
2010-07-22,0.01841183628112124,0.022328548644338087,0.01841183628112124
2010-07-23,0.009179849381712183,0.00864034561382443,0.009179849381712183
2010-07-26,0.006908751001579291,0.010469958358120257,0.006908751001579291
2010-07-27,-0.001853202251654936,-0.00011774402449082899,-0.001853202251654936
2010-07-28,-0.007922075173771664,-0.006476683937823746,-0.007922075173771664
2010-07-29,-0.00642768795665189,-0.0048595472324287625,-0.00642768795665189
2010-07-30,0.001944267138157178,-0.00011910433539774612,0.001944267138157178
2010-08-02,0.016036169813083128,0.02251340083382969,0.016036169813083128
2010-08-03,-0.0021317874568445605,-0.004776328052190082,-0.0021317874568445605
2010-08-04,0.00971548449383414,0.006672129228608048,0.00971548449383414
2010-08-05,-0.0015434337565823622,-0.001046511627907032,-0.0015434337565823622
2010-08-06,-0.0007553442437106686,-0.0040740309626352555,-0.0007553442437106686
2010-08-09,0.006975213092574484,0.005376344086021501,0.006975213092574484
2010-08-10,-0.006438425812952206,-0.005463845617298291,-0.006438425812952206
2010-08-11,-0.027185684559284082,-0.027352425482174203,-0.027185684559284082
2010-08-12,-0.003727617734105839,-0.006129071025117061,-0.003727617734105839
2010-08-13,-0.003928973427026515,-0.0030229746070132846,-0.003928973427026515
2010-08-16,0.0016334892616549522,-0.000363856882959368,0.0016334892616549522
2010-08-17,0.010816022011649854,0.012254307206988724,0.010816022011649854
2010-08-18,0.000629936072367978,0.0017979144192734609,0.000629936072367978
2010-08-19,-0.014489249212831064,-0.01734864800191438,-0.014489249212831064
2010-08-20,0.0008586534784567275,-0.0032874710824302156,0.0008586534784567275
2010-08-23,-0.004723429574348593,-0.003786953334962151,-0.004723429574348593
2010-08-24,-0.014086163275938606,-0.01483752299202934,-0.014086163275938606
2010-08-25,0.005802654645025142,0.0038586009459795623,0.005802654645025142
2010-08-26,-0.007735454121298495,-0.006695598264104263,-0.007735454121298495
2010-08-27,0.013450598889337292,0.015478716764448786,0.013450598889337292
2010-08-30,-0.015345275271765636,-0.014505224339274703,-0.015345275271765636
2010-08-31,-0.001067210721138693,0.0,-0.001067210721138693
2010-09-01,0.02944420520967523,0.029936385181489333,0.02944420520967523
2010-09-02,0.010647139599441033,0.009325420855032185,0.010647139599441033
2010-09-03,0.013055054866800843,0.012958963282937441,0.013055054866800843
2010-09-07,-0.010550526697392,-0.011253257521914306,-0.010550526697392
2010-09-08,0.004177074637869821,0.006948604288966154,0.004177074637869821
2010-09-09,0.004444398795057327,0.004640095181439596,0.004444398795057327
2010-09-10,0.003573768359680158,0.005092373282804541,0.003573768359680158
2010-09-13,0.011340598597289519,0.011075762931542332,0.011340598597289519
2010-09-14,0.00084645363285843,-0.0005826826710173538,0.00084645363285843
2010-09-15,0.0026873842378620566,0.003847947761193904,0.0026873842378620566
2010-09-16,-0.0008807726181137402,-0.0003484725287490331,-0.0008807726181137402
2010-09-17,0.0015315494767945605,0.00046479200557736355,0.0015315494767945605
2010-09-20,0.015001848381861093,0.015214866434378749,0.015001848381861093
2010-09-21,0.000699081358030681,-0.001944857567784064,0.000699081358030681
2010-09-22,-0.0055659534019482084,-0.004928931682714244,-0.0055659534019482084
2010-09-23,-0.005628380541761587,-0.008178781246400257,-0.005628380541761587
2010-09-24,0.020326993170274567,0.020673635307781657,0.020326993170274567
2010-09-27,-0.0035541292109872065,-0.004779244424214846,-0.0035541292109872065
2010-09-28,0.002640930116448809,0.0034301394923395012,0.002640930116448809
2010-09-29,-0.0008869990001525749,-0.001709206927985485,-0.0008869990001525749
2010-09-30,-0.004915444222818976,-0.0029676977513982683,-0.004915444222818976
2010-10-01,0.0013648279981850393,0.004235832856325228,0.0013648279981850393
2010-10-04,-0.006059286916920191,-0.007523939808481539,-0.006059286916920191
2010-10-05,0.018361174266920206,0.02010107971513908,0.018361174266920206
2010-10-06,-0.0036546714113755165,-0.00011259993244006061,-0.0036546714113755165
2010-10-07,8.778034360732052e-05,-0.0011261261261260591,8.778034360732052e-05
2010-10-08,0.003769433929109455,0.005524239007891785,0.003769433929109455
2010-10-11,-6.939795379140869e-05,0.0010090817356205317,-6.939795379140869e-05
2010-10-12,0.0046345224446579895,0.003024193548387011,0.0046345224446579895
2010-10-13,0.005679616156309706,0.007816862088218857,0.005679616156309706
2010-10-14,-0.002838679457546282,-0.0038781163434902233,-0.002838679457546282
2010-10-15,0.005210245140733198,0.002002224694104493,0.005210245140733198
2010-10-18,0.004054703844575115,0.004995559502664282,0.004054703844575115
2010-10-19,-0.012905320202034125,-0.013144813873853911,-0.012905320202034125
2010-10-20,0.009894162312706548,0.009738079247817222,0.009894162312706548
2010-10-21,0.004974030254203005,0.0022170491076378696,0.004974030254203005
2010-10-22,0.003453307354554758,0.0018803229731223503,0.003453307354554758
2010-10-25,0.0033017370173256335,0.002980790461470484,0.0033017370173256335
2010-10-26,0.001313431898163265,0.00011007154650521933,0.001313431898163265
2010-10-27,-0.0028147989497736715,-0.00286154523442661,-0.0028147989497736715
2010-10-28,0.0020179298966614013,0.00022075055187653625,0.0020179298966614013
2010-10-29,0.00011406708761565261,0.0007724564113882337,0.00011406708761565261
2010-11-01,-0.00204079338863484,0.0003307972213033583,-0.00204079338863484
2010-11-02,0.008080018749636096,0.007936507936507908,0.008080018749636096
2010-11-03,0.0060049263916151265,0.003937007874015741,0.0060049263916151265
2010-11-04,0.01768114969873186,0.01928104575163392,0.01768114969873186
2010-11-05,0.003931092996061676,0.0038473869830075724,0.003931092996061676
2010-11-08,-0.0022226340469570886,-0.0019163206643245667,-0.0022226340469570886
2010-11-09,-0.007425649262891534,-0.0071466666666666345,-0.007425649262891534
2010-11-10,0.006754847104345572,0.003975075204125433,0.006754847104345572
2010-11-11,-0.007009309351605259,-0.003852327447833037,-0.007009309351605259
2010-11-12,-0.008494219277876164,-0.011816521645719336,-0.008494219277876164
2010-11-15,-0.0024435236157373877,-0.001304489618436655,-0.0024435236157373877
2010-11-16,-0.013393944233091691,-0.01567432241210398,-0.013393944233091691
2010-11-17,-0.0005448703776432587,0.0005529138560211866,-0.0005448703776432587
2010-11-18,0.01450499434744601,0.014699381078691509,0.01450499434744601
2010-11-19,0.006758127866039902,0.0027230149221217914,0.006758127866039902
2010-11-22,0.0013216384895494808,-0.0007603736693461149,0.0013216384895494808
2010-11-23,-0.011343927097324916,-0.014566800739210684,-0.011343927097324916
2010-11-24,0.014587495360107764,0.014892443463871974,0.014587495360107764
2010-11-26,-0.005568267923581297,-0.011739130434782585,-0.005568267923581297
2010-11-29,-0.0023259978639968777,0.0030796304443467815,-0.0023259978639968777
2010-11-30,-0.0062287913950743005,-0.005592105263157898,-0.0062287913950743005
2010-12-01,0.01937558652274046,0.021281287903848423,0.01937558652274046
2010-12-02,0.010606419015243158,0.012740228892247796,0.010606419015243158
2010-12-03,-0.0008062462398591655,0.0026652452025586193,-0.0008062462398591655
2010-12-06,0.0005816802068541078,-0.000956937799043045,0.0005816802068541078
2010-12-07,0.0010703046301627152,0.0005321413367391781,0.0010703046301627152
2010-12-08,0.004989773096028608,0.0036166365280287938,0.004989773096028608
2010-12-09,0.0023469901542843043,0.0039215686274509665,0.0023469901542843043
2010-12-10,0.005083821786125934,0.005806587837837718,0.005083821786125934
2010-12-13,-0.0012769013851519552,0.0006297890206781176,-0.0012769013851519552
2010-12-14,-0.0020334904920639844,0.0009440889541592057,-0.0020334904920639844
2010-12-15,-0.004407158499479017,-0.004611192622091753,-0.004407158499479017
2010-12-16,0.0038358574057749607,0.00579069277742672,0.0038358574057749607
2010-12-17,0.00029697038487633184,0.0010467915837955033,0.00029697038487633184
2010-12-20,0.001645522567184066,0.0025096726968525385,0.001645522567184066
2010-12-21,0.008082175627656845,0.0062584750182537174,0.008082175627656845
2010-12-22,0.0018284880714287606,0.0031097750596040807,0.0018284880714287606
2010-12-23,-0.0028061646367475482,-0.0014467293582721696,-0.0028061646367475482
2010-12-27,-0.00236778367775971,0.0004139501190107975,-0.00236778367775971
2010-12-28,0.0006524286177242871,0.0014482259232440065,0.0006524286177242871
2010-12-29,0.0010033666295216814,0.000723065798987621,0.0010033666295216814
2010-12-30,-0.0022859987092618043,-0.0015483071841452256,-0.0022859987092618043
2010-12-31,0.0001498573839577312,0.00020676108756334521,0.0001498573839577312
2011-01-03,0.01089555937536051,0.010335917312661591,0.01089555937536051
2011-01-04,0.0009134121808613157,-0.000511508951406614,0.0009134121808613157
2011-01-05,0.00684540405688409,0.0051177072671442225,0.00684540405688409
2011-01-06,0.0018084059906442289,-0.0019348268839103344,0.0018084059906442289
2011-01-07,-0.0004053015703883395,-0.0019385776961535761,-0.0004053015703883395
2011-01-10,0.0011399602104463255,-0.0012267429973419341,0.0011399602104463255
2011-01-11,-0.001012119873400337,0.0034800409416582134,-0.001012119873400337
2011-01-12,0.009126712020970233,0.009077927376581085,0.009126712020970233
2011-01-13,-0.0014779289733156745,-0.0017183867380976547,-0.0014779289733156745
2011-01-14,0.006539962216829046,0.007290400972053357,0.006539962216829046
2011-01-18,0.0013311086782471357,0.0017088862082830225,0.0013311086782471357
2011-01-19,-0.009856128228337131,-0.00983442047165084,-0.009856128228337131
2011-01-20,-0.001970531352218128,-0.0013175230566534468,-0.001970531352218128
2011-01-21,-0.0016214578422384422,0.002334077531966683,-0.0016214578422384422
2011-01-24,0.009065974875674331,0.005669737774627981,0.009065974875674331
2011-01-25,-0.0005928897413441755,0.0005033725963958791,-0.0005928897413441755
2011-01-26,0.0005548530928919269,0.0039243308512779684,0.0005548530928919269
2011-01-27,0.007145582534098354,0.0024055327252681113,0.007145582534098354
2011-01-28,-0.018135967336738962,-0.017398260173982716,-0.018135967336738962
2011-01-31,0.004270567012770507,0.00742851327973959,0.004270567012770507
2011-02-01,0.015741003868727555,0.01606060606060611,0.015741003868727555
2011-02-02,-0.0002838321679599452,-0.0019882692116512946,-0.0002838321679599452
2011-02-03,0.0020305035191575155,0.0022910648470964023,0.0020305035191575155
2011-02-04,0.004756993533381151,0.002782746968793548,0.004756993533381151
2011-02-07,0.0027592323831709237,0.006342913776015813,0.0027592323831709237
2011-02-08,0.005601369378229319,0.0045302343903879105,0.005601369378229319
2011-02-09,-0.0018375248021328574,-0.0022549019607843723,-0.0018375248021328574
2011-02-10,-0.0009225000732014834,0.00039304313648425016,-0.0009225000732014834
2011-02-11,0.006509058690050071,0.005893330714075162,0.006509058690050071
2011-02-14,0.0021176421990833265,0.002441167854701609,0.0021176421990833265
2011-02-15,-0.0025537378575798235,-0.00311708552503398,-0.0025537378575798235
2011-02-16,0.00759729947752028,0.006253664256400171,0.00759729947752028
2011-02-17,0.002777288243527396,0.003010293260827357,0.002777288243527396
2011-02-18,0.002885544185426885,0.002033110659308779,0.002885544185426885
2011-02-22,-0.02306565552996116,-0.019999999999999907,-0.02306565552996116
2011-02-23,-0.01025255169735659,-0.006211180124223725,-0.01025255169735659
2011-02-24,0.004531544841886987,-0.0005952380952380931,0.004531544841886987
2011-02-25,0.009026073012310367,0.01062140162795333,0.009026073012310367
2011-02-28,0.0029795438638732497,0.00618799724977892,0.0029795438638732497
2011-03-01,-0.015075198036262855,-0.016595080046856725,-0.015075198036262855
2011-03-02,0.0025226367795955543,0.002084574151280494,0.0025226367795955543
2011-03-03,0.01584585087630683,0.017236255572065318,0.01584585087630683
2011-03-04,-0.00490262996550496,-0.00749829584185413,-0.00490262996550496
2011-03-07,-0.008763670771709905,-0.007849293563579218,-0.008763670771709905
2011-03-08,0.006810299614295449,0.008702531645569556,0.006810299614295449
2011-03-09,-0.0019286294496016526,-0.001372549019607816,-0.0019286294496016526
2011-03-10,-0.013034917212633532,-0.018554879246023948,-0.013034917212633532
2011-03-11,0.0045366326066192154,0.007002100630189023,0.0045366326066192154
2011-03-14,-0.007548087722147404,-0.0060594020065560805,-0.007548087722147404
2011-03-15,-0.010349368420535783,-0.011493104137517585,-0.010349368420535783
2011-03-16,-0.018946387497191294,-0.018501668183196873,-0.018946387497191294
2011-03-17,0.008851944316371561,0.013288009888751562,0.008851944316371561
2011-03-18,0.003932628856497068,0.0035579953237774298,0.003932628856497068
2011-03-21,0.01243913174350939,0.015498379254456962,0.01243913174350939
2011-03-22,-0.0025201345266122727,-0.0033915211970074743,-0.0025201345266122727
2011-03-23,0.0046211241608169265,0.002802522270042962,0.0046211241608169265
2011-03-24,0.011367800606047572,0.009581794590278525,0.011367800606047572
2011-03-25,0.0006527358785561449,0.003064755313890055,0.0006527358785561449
2011-03-28,-0.0013671734329208643,-0.002464025231618372,-0.0013671734329208643
2011-03-29,0.00675632560498021,0.006718703685406613,0.00675632560498021
2011-03-30,0.005912977732678895,0.006870154087741609,0.005912977732678895
2011-03-31,-0.0033349963619982723,-0.0012671800370407382,0.00033388803044352743
2011-04-01,0.004570600586711657,0.004196759711106779,0.0033974499681599496
2011-04-04,-0.00014971250986737798,0.00077752940033049,-0.0005592377734663434
2011-04-05,-0.0006100664485486156,-9.711566475678612e-05,9.175384558534618e-05
2011-04-06,0.0036791140159836803,0.0031080031080030768,0.0038048160522911765
2011-04-07,-0.00022146051568946548,-0.0025174283501162575,0.00040422297851196414
2011-04-08,-0.004090395107991668,-0.0034944670937682165,-0.003926494464677155
2011-04-11,-0.001662874275059514,-0.0029222676797194813,-0.0017667689835760632
2011-04-12,-0.005540758633166068,-0.0075224697147322495,-0.0053831950819335055
2011-04-13,0.0005036660591295057,-9.843488532346178e-05,0.0017434297460751883
2011-04-14,-0.0002577031441714584,0.0007875566056310124,-0.0003559462109058666
2011-04-15,0.0004120532519800059,0.0036395829234703303,0.00039050070740500345
2011-04-18,-0.011768738354863945,-0.011173184357541888,-0.011150579239890034
2011-04-19,0.004484097494561752,0.005748835365249283,0.003958674338827303
2011-04-20,0.012182181515519544,0.013600078841036645,0.014380654282755471
2011-04-21,0.0045984307577590375,0.005153135634418993,0.00550631006810575
2011-04-25,-0.0013244901574026068,-0.0010640355968272175,-0.0015683552794651483
2011-04-26,0.009240241973329143,0.008618185339401618,0.0076098755312524755
2011-04-27,0.007235592948709436,0.006528417818740362,0.008268654524088469
2011-04-28,0.00432451432133058,0.0032430370087752625,0.004011131918217733
2011-04-29,0.001961082703109165,0.0022818026240729594,0.0015131809349763683
2011-05-02,-0.0007314880831421095,-0.0015177385695314127,0.000520809529188722
2011-05-03,-0.003154872837963574,-0.0036101083032491488,-0.0035587903029698576
2011-05-04,-0.0063330199863727,-0.006578947368421018,-0.00433669342282476
2011-05-05,-0.008480468213013558,-0.009117957577502667,-0.007314900252706439
2011-05-06,0.00424149140770398,0.0044556373498645385,0.004859660829748773
2011-05-09,0.0039030755849014595,0.0038572806171648377,0.004543710282902098
2011-05-10,0.008322564132022661,0.008549471661863706,0.008144594012465759
2011-05-11,-0.009027003843720642,-0.010477188303647966,-0.008070747004417922
2011-05-12,0.003508120343847032,0.004716527095966816,0.004376602276619359
2011-05-13,-0.009194531848914217,-0.007664303506418779,-0.008607143577627272
2011-05-16,-0.006853663548421729,-0.0063718864645684326,-0.008733642981672642
2011-05-17,0.0010443660850930233,-0.00019432568985611187,0.0005053849713167449
2011-05-18,0.00875607011027269,0.008940719144800546,0.008101682825324651
2011-05-19,0.0020900343781232386,0.0024080138701598752,0.0032672054150250473
2011-05-20,-0.0072035712237532926,-0.0079754011722879,-0.006586442579563936
2011-05-23,-0.01079067742648669,-0.011526540100736171,-0.011297863561671229
2011-05-24,-0.0010942123742869985,-0.0008819206271435398,-0.0019402311100346382
2011-05-25,0.003592009013939043,0.0033346410357002476,0.005228225161186036
2011-05-26,0.003339025774490833,0.004594330400782054,0.0038015114098749205
2011-05-27,0.0046044852848678266,0.003892186435730416,0.004049177485604871
2011-05-31,0.010416936206737682,0.01037123194727152,0.010247733471153788
2011-06-01,-0.024224418388375253,-0.02244819646968521,-0.022952745312345438
2011-06-02,-0.00116788102192638,-0.0010794896957802003,-0.0007112782480130557
2011-06-03,-0.010319306457204405,-0.009922389232734141,-0.010173062479168759
2011-06-06,-0.009202023403894132,-0.010517959912681119,-0.009227488396923283
2011-06-07,-0.001792726607943504,-0.0007019655034095074,-0.0006813720636571581
2011-06-08,-0.005066500067639604,-0.004214751630707503,-0.0063172671920528325
2011-06-09,0.00840824016452156,0.007658974100574367,0.007110901176568257
2011-06-10,-0.012366252484278225,-0.013901390139013925,-0.012036060522129364
2011-06-13,0.00182618308404772,0.0008113590263691961,0.001423982203132657
2011-06-14,0.011092643214444718,0.012667207134171132,0.011189977807092142
2011-06-15,-0.017033194287802103,-0.01781246872810971,-0.01665832482750328
2011-06-16,0.0007871082178633546,0.002241467142129361,-0.0008652485189474198
2011-06-17,0.002257377848064788,0.0029480532682728544,0.0012092606580887243
2011-06-20,0.00479279451698823,0.005169268193796928,0.004170562509431709
2011-06-21,0.013821456120612186,0.013713824745386738,0.015063438945117764
2011-06-22,-0.008049548510443571,-0.0060678404456381285,-0.007612838868252241
2011-06-23,-0.002433955060295946,-0.0029023218574860676,-0.0002445484475630523
2011-06-24,-0.010168629870178601,-0.011643079393756861,-0.01009537375919965
2011-06-27,0.008377098578465114,0.008936731999593661,0.008429613049511925
2011-06-28,0.01329975962492541,0.013085052843482714,0.01344112811458283
2011-06-29,0.007808659096526912,0.0085444610034775,0.009523984434530083
2011-06-30,0.008700519512332326,0.00955570879716272,0.007906764789451525
2011-07-01,0.014607153815527156,0.014832162373145996,0.014838356828835126
2011-07-05,-0.0014201974349151644,-0.0008653846153846567,0.0010127665320572978
2011-07-06,0.001233941763282553,0.0012510826676932485,0.0010389137232341334
2011-07-07,0.0095870245879959,0.01028450595924646,0.009716703508572325
2011-07-08,-0.007963257446520197,-0.007040243554371606,-0.008107072386667613
2011-07-11,-0.016379407237953503,-0.01810865191146882,-0.01615945453376682
2011-07-12,-0.006809513869469305,-0.004293520686963315,-0.007032963252121471
2011-07-13,0.0033984742485736754,0.0033320266562131273,0.0034954935450775466
