date,SPY
2020-10-06,-0.014199357723065242
2020-10-07,0.017406023442240626
2020-10-08,0.00885233550979403
2020-10-09,0.008930238347127917
2020-10-12,0.016067848882035385
2020-10-13,-0.006525830146299927
2020-10-14,-0.006263175582780889
2020-10-15,-0.0012297854024472255
2020-10-16,-0.000615649818383246
2020-10-19,-0.015215918191338607
2020-10-20,0.004003503065181935
2020-10-21,-0.0018691588785046953
2020-10-22,0.005461922596754043
2020-10-23,0.0034145584355114167
2020-10-26,-0.018499613302397577
2020-10-27,-0.003435559617990913
2020-10-28,-0.03418938579290276
2020-10-29,0.010184366506205578
2020-10-30,-0.010438278008298885
2020-11-02,0.011203564174801839
2020-11-03,0.017655824802384368
2020-11-04,0.022347435774997537
2020-11-05,0.019523587108827734
2020-11-06,-0.00024433449392224915
2020-11-09,0.012586301704649694
2020-11-10,-0.0014783080914739788
2020-11-11,0.00743269782759759
2020-11-12,-0.009717182017215054
2020-11-13,0.013870801659650489
2020-11-16,0.0124563132897213
2020-11-17,-0.00536968194960763
2020-11-18,-0.012043189368770801
2020-11-19,0.004233471446586368
2020-11-20,-0.006846652913564788
2020-11-23,0.0059907279185984486
2020-11-24,0.016099590029027055
2020-11-25,-0.0015314386688265458
2020-11-27,0.002772615992685079
2020-11-30,-0.004412154013589409
2020-12-01,0.010931544893195921
2020-12-02,0.0021042172019756222
2020-12-03,-0.00026247484616048755
2020-12-04,0.008605600933488944
2020-12-07,-0.002053506869124977
2020-12-08,0.0029271968467423637
2020-12-09,-0.008958243028464152
2020-12-10,-0.0003499052339991371
2020-12-11,-0.0011667590350902257
2020-12-14,-0.004468066466139176
2020-12-15,0.013523027280727629
2020-12-16,0.0015629070070330986
2020-12-17,0.005577228724172878
2020-12-18,-0.003994482441519787
2020-12-21,-0.0035488617675061285
2020-12-22,-0.0017083622886264749
2020-12-23,0.0008991501580764005
2020-12-24,0.0039121363162166745
2020-12-28,0.00857316052304924
2020-12-29,-0.0018889524899827759
2020-12-30,0.0014050582095543884
2020-12-31,0.005096927526271999
2021-01-04,-0.013617845645423121
2021-01-05,0.006874043266037022
2021-01-06,0.0059952382318348985
2021-01-07,0.014856002281152136
2021-01-08,0.005703689134893608
2021-01-11,-0.006760909649662028
2021-01-12,0.00022502250225042708
2021-01-13,0.002699662542182235
2021-01-14,-0.0035057213372223783
2021-01-15,-0.0072894092482620465
2021-01-19,0.00785325470628262
2021-01-20,0.013811921573039898
2021-01-21,0.0009156492785795667
2021-01-22,-0.0035206387048486443
2021-01-25,0.003922550492405419
2021-01-26,-0.001551805359270686
2021-01-27,-0.024451167050595357
2021-01-28,0.008620199146514906
2021-01-29,-0.020026513976250104
2021-02-01,0.016636444751460644
2021-02-02,0.01415588460122863
2021-02-03,0.0007816643868123752
2021-02-04,0.011353175820803862
2021-02-05,0.003944174757281482
2021-02-08,0.007225473227286505
2021-02-09,-0.0006546287709344734
2021-02-10,-0.0004367050603197864
2021-02-11,0.00161105346513013
2021-02-12,0.004934434720972769
2021-02-16,-0.000868102653138747
2021-02-17,0.00021721422753184783
2021-02-18,-0.004234757587273985
2021-02-19,-0.0017719862602910696
2021-02-22,-0.0077013409072288486
2021-02-23,0.0012109536259805598
2021-02-24,0.01102284284889632
2021-02-25,-0.024089178901577024
2021-02-26,-0.005154064746197173
2021-03-01,0.024251589235206872
2021-03-02,-0.007819548872180504
2021-03-03,-0.013227148722753435
2021-03-04,-0.012399117540283111
2021-03-05,0.01840803053866824
2021-03-08,-0.004970013327410094
2021-03-09,0.014259006055194368
2021-03-10,0.006245185429734734
2021-03-11,0.010116199589883745
2021-03-12,0.0013533631073217034
2021-03-15,0.005973780240573046
2021-03-16,-0.001262897678417918
2021-03-17,0.0034168258494982062
2021-03-18,-0.014559202059202025
2021-03-19,-0.0018501891002093984
2021-03-22,0.007986915633092506
2021-03-23,-0.007869544053220712
2021-03-24,-0.005097173385667952
2021-03-25,0.005643835616438331
2021-03-26,0.016100909932980967
2021-03-29,-0.0005094243504840668
2021-03-30,-0.0026288964000213966
2021-03-31,0.004034427111350158
2021-04-01,0.01079560675060276
2021-04-05,0.014364084488379003
2021-04-06,-0.0006009144350098694
2021-04-07,0.0011764090766497315
2021-04-08,0.004726218763871692
2021-04-09,0.007276885493008978
2021-04-12,0.0003612157490067158
2021-04-13,0.0029660579799855036
2021-04-14,-0.0034201661223545177
2021-04-15,0.010760179594364372
2021-04-16,0.0033443108422046564
2021-04-19,-0.004910691567859171
2021-04-20,-0.007338464292106495
2021-04-21,0.009479161300293582
2021-04-22,-0.00913498341413621
2021-04-23,0.01084157395962082
2021-04-26,0.0020890123047920817
2021-04-27,-0.00022880386424317667
2021-04-28,-0.0002797131668617059
2021-04-29,0.006358896095637778
2021-04-30,-0.006571464678377215
2021-05-03,0.002162574736038536
2021-05-04,-0.006169078446306098
2021-05-05,0.0003065368993790951
2021-05-06,0.007993053959498564
2021-05-07,0.007270976895014103
2021-05-10,-0.009884554440503956
2021-05-11,-0.008941726362851288
2021-05-12,-0.021248782488337392
2021-05-13,0.012020426869189471
2021-05-14,0.01537107959838524
2021-05-17,-0.0025485498751210978
2021-05-18,-0.008610557514436068
2021-05-19,-0.0026287982268498045
2021-05-20,0.010749631773430801
2021-05-21,-0.0008181004729642671
2021-05-24,0.010209042294603732
2021-05-25,-0.002228863786029045
2021-05-26,0.001979996953850982
2021-05-27,0.0005320226996350375
2021-05-28,0.0017724660066340547
2021-06-01,-0.0008593888228900504
2021-06-02,0.001568468719168159
2021-06-03,-0.0037129650678184856
2021-06-04,0.009152215799614671
2021-06-07,-0.0009797764099986894
2021-06-08,0.0002011768847758333
2021-06-09,-0.0014833811032333166
2021-06-10,0.0046581896009065815
2021-06-11,0.0016541353383459079
2021-06-14,0.002226892858929963
2021-06-15,-0.0018224940706529358
2021-06-16,-0.005602521134510541
2021-06-17,-0.00032697821822025297
2021-06-18,-0.013485973078374625
2021-06-21,0.014307939503685363
2021-06-22,0.005355795825999543
2021-06-23,-0.0012005102168420878
2021-06-24,0.005909603105045624
2021-06-25,0.003559781932239714
2021-06-28,0.0020092275636256485
2021-06-29,0.000544621859140948
2021-06-30,0.0008412301754212592
2021-07-01,0.005537563966280246
2021-07-02,0.007645974185617632
2021-07-06,-0.0018298931342409785
2021-07-07,0.003544279044755738
2021-07-08,-0.008159586905689853
2021-07-09,0.010682448859310911
2021-07-12,0.003571775682768008
2021-07-13,-0.003413795608067094
2021-07-14,0.0015062436227588627
2021-07-15,-0.0034203376673782593
2021-07-16,-0.007837791787357218
2021-07-19,-0.014769019405804662
2021-07-20,0.014318085609701381
2021-07-21,0.008101340403594115
2021-07-22,0.0020942918371322783
2021-07-23,0.01027946537059532
2021-07-26,0.002453515502850445
2021-07-27,-0.004559088182363502
2021-07-28,-0.000409786669880674
2021-07-29,0.00414777659882315
2021-07-30,-0.0048511047070124436
2021-08-02,-0.002099522177711255
2021-08-03,0.008149742448791963
2021-08-04,-0.004917482249088501
2021-08-05,0.006315840223706015
2021-08-06,0.0016528925619834212
2021-08-09,-0.0008131247907399164
2021-08-10,0.0012446146481570608
2021-08-11,0.0024861350162554974
2021-08-12,0.0030045784051888624
2021-08-13,0.001806856545100155
2021-08-16,0.002373154872086891
2021-08-17,-0.006558075666461383
2021-08-18,-0.010938728819618326
2021-08-19,0.0015420943568986711
2021-08-20,0.00796323918587305
2021-08-23,0.008783445115401856
2021-08-24,0.0015852360108836727
2021-08-25,0.002102428422942504
2021-08-26,-0.0058933075599348905
2021-08-27,0.008939792748571485
2021-08-30,0.004395036194415836
2021-08-31,-0.0014976014976015861
2021-09-01,0.0005390077570246454
2021-09-02,0.003068346840305436
2021-09-03,-0.00023350846468195297
2021-09-07,-0.003573513955389407
2021-09-08,-0.0012188833153625733
2021-09-09,-0.004271297817413866
2021-09-10,-0.007895729235410487
2021-09-13,0.0025657472738935816
2021-09-14,-0.005402715575460237
2021-09-15,0.008362518762061288
2021-09-16,-0.00158302617900008
2021-09-17,-0.009749863927869917
2021-09-20,-0.016680607002031222
2021-09-21,-0.0009478212263349661
2021-09-22,0.009754792254548894
2021-09-23,0.012166036281288317
2021-09-24,0.001642309706288314
2021-09-27,-0.0028515077347146534
2021-09-28,-0.02016061768700994
2021-09-29,0.001678137996449225
2021-09-30,-0.012212887874520573
2021-10-01,0.01187228080525049
2021-10-04,-0.01289899431569741
2021-10-05,0.010409745293466166
2021-10-06,0.004164839982463864
2021-10-07,0.008634698877004077
2021-10-08,-0.0018275820608393278
2021-10-11,-0.0072273482859138705
2021-10-12,-0.0024751874590501766
2021-10-13,0.0036003600360037247
2021-10-14,0.016822203369288635
2021-10-15,0.007628310567594054
2021-10-18,0.0029572499940855312
2021-10-19,0.007713355663537147
2021-10-20,0.003932492216942585
2021-10-21,0.002611392198465845
2021-10-22,-0.0010464872909932144
2021-10-25,0.005354316044324348
2021-10-26,0.0009030704394943356
2021-10-27,-0.0044187391555813305
2021-10-28,0.0096435376678905
2021-10-29,0.0020253630693456426
2021-11-01,0.0017226726692238792
2021-11-02,0.004035586535815705
2021-11-03,0.006120398282634554
2021-11-04,0.004698565462138982
2021-11-05,0.00347920384971645
2021-11-08,0.0008555282887183768
2021-11-09,-0.003306714655269438
2021-11-10,-0.008057235713640809
2021-11-11,0.000341289162931524
2021-11-12,0.007528544784606295
2021-11-15,0.00036119827527825166
2021-11-16,0.003949179698959693
2021-11-17,-0.0024276209314870734
2021-11-18,0.0034024335286164664
2021-11-19,-0.0017965013136915786
2021-11-22,-0.0028120852174304822
2021-11-23,0.0013310472408971652
2021-11-24,0.0026585558184069047
2021-11-26,-0.022290632092218376
2021-11-29,0.012249775918733219
2021-11-30,-0.019457814912360316
2021-12-01,-0.011091300622872668
2021-12-02,0.015313290250070333
2021-12-03,-0.008717310087173136
2021-12-06,0.011864879955332253
2021-12-07,0.02066951763461633
2021-12-08,0.0026580767238078007
2021-12-09,-0.006762373345914452
2021-12-10,0.009409635828997898
2021-12-13,-0.008851342266839923
2021-12-14,-0.00687300761909071
2021-12-15,0.015616818813030786
2021-12-16,-0.008809091520408874
2021-12-17,-0.010651289009497966
2021-12-20,-0.010628814372899975
2021-12-21,0.01776638018667409
2021-12-22,0.009987969037296152
2021-12-23,0.006225698424471293
2021-12-27,0.014161268706723407
2021-12-28,-0.0008149061756673737
2021-12-29,0.0012784623184252109
2021-12-30,-0.002773802971931749
2021-12-31,-0.0025166118457360387
2022-01-03,0.005798384419608338
2022-01-04,-0.0003520584417013861
2022-01-05,-0.019193942462195523
2022-01-06,-0.0009425705244731075
2022-01-07,-0.0039535458364220455
2022-01-10,-0.0012403870007442475
2022-01-11,0.009099941290701352
2022-01-12,0.0027076014231690593
2022-01-13,-0.013769247935728646
2022-01-14,0.0004073043242143193
2022-01-18,-0.017710524530094363
2022-01-19,-0.010385005065856157
2022-01-20,-0.011075691649021557
2022-01-21,-0.019623067692524865
2022-01-24,0.004247966016271754
2022-01-25,-0.012212025618965727
2022-01-26,-0.0025161493237847443
2022-01-27,-0.0049237187416625305
2022-01-28,0.024837907668307846
2022-01-31,0.018004518967772665
2022-02-01,0.006752020933601388
2022-02-02,0.009723608178041854
2022-02-03,-0.02351183635945764
2022-02-04,0.004707322239744016
2022-02-07,-0.0032094080164921657
2022-02-08,0.008225616921269108
2022-02-09,0.014638694638694494
2022-02-10,-0.017965447528027867
2022-02-11,-0.019721143498806937
2022-02-14,-0.0032694556475668657
2022-02-15,0.016113585212852444
2022-02-16,0.0011310351327789014
2022-02-17,-0.0213712429684374
2022-02-18,-0.00646961206378216
2022-02-22,-0.010723795691115923
2022-02-23,-0.017740475200039185
2022-02-24,0.015046584624582637
2022-02-25,0.022063515437098058
2022-02-28,-0.002545323568255542
2022-03-01,-0.015238691350297318
2022-03-02,0.01838361120617993
2022-03-03,-0.0049690335589802626
2022-03-04,-0.008130081300813052
2022-03-07,-0.029479009583110338
2022-03-08,-0.007568542930178945
2022-03-09,0.026792929292929424
2022-03-10,-0.0045006271365682915
2022-03-11,-0.012722960620583978
2022-03-14,-0.007306758751845499
2022-03-15,0.021980792014317796
2022-03-16,0.02217398811138782
2022-03-17,0.012523526856812017
2022-03-18,0.010962560472819849
2022-03-21,-0.00030645199311662985
2022-03-22,0.011695906432748648
2022-03-23,-0.012865933246317462
2022-03-24,0.01506422364941451
2022-03-25,0.00488485694347518
2022-03-28,0.007106481481481408
2022-03-29,0.012388810995931587
2022-03-30,-0.006175362121418448
2022-03-31,-0.015397267784529656
2022-04-01,0.002830626450116114
2022-04-04,0.008560455323677774
2022-04-05,-0.012616993943842858
2022-04-06,-0.010013475210259748
2022-04-07,0.005045645490600936
2022-04-08,-0.002661934338952898
2022-04-11,-0.01709121558344262
2022-04-12,-0.003715878233528702
2022-04-13,0.01145220676134473
2022-04-14,-0.012457156364495958
2022-04-18,0.0004069127291876917
2022-04-19,0.016150257207800056
2022-04-20,-0.0007299270072992359
2022-04-21,-0.014962652277386246
2022-04-22,-0.027437565783178686
2022-04-25,0.005804658484393821
2022-04-26,-0.028978064705450834
2022-04-27,0.00282059030925752
2022-04-28,0.02526368658965339
2022-04-29,-0.03696174006760389
2022-05-02,0.006027926850980414
2022-05-03,0.004576022652576173
2022-05-04,0.030451742796023584
2022-05-05,-0.03553547441690075
2022-05-06,-0.005976196505444342
2022-05-09,-0.03202221429663221
2022-05-10,0.002315972313603698
2022-05-11,-0.015885519233293954
2022-05-12,-0.001040554962646656
2022-05-13,0.02390427606100265
2022-05-16,-0.004043196994991671
2022-05-17,0.020559964380189255
2022-05-18,-0.04031719960991642
2022-05-19,-0.006123813344029894
2022-05-20,0.0004305009955334338
2022-05-23,0.01871873487171216
2022-05-24,-0.00762975869898086
2022-05-25,0.00883237117241742
2022-05-26,0.01998892434271249
2022-05-27,0.024535277540784328
2022-05-31,-0.005602099525587878
2022-06-01,-0.008095213926813116
2022-06-02,0.01903446158569344
2022-06-03,-0.016394265772890493
2022-06-06,0.003037418959620286
2022-06-07,0.009593607654528213
2022-06-08,-0.010863537833341708
2022-06-09,-0.02380042300537688
2022-06-10,-0.028974914510950356
2022-06-13,-0.03798489206699107
2022-06-14,-0.0030179399765272175
2022-06-15,0.014266494758674808
2022-06-16,-0.033105811479260505
2022-06-17,0.0021721112349595284
2022-06-21,0.025153286753172743
2022-06-22,-0.0018082176537681516
2022-06-23,0.009809932556713585
2022-06-24,0.03179334326875316
2022-06-27,-0.003824961215428302
2022-06-28,-0.02043337002926726
2022-06-29,-0.0007949125596184992
2022-06-30,-0.008147477573862139
2022-07-01,0.010592985949773093
2022-07-05,0.0018883932236788414
2022-07-06,0.003359921328671467
2022-07-07,0.015000952873594597
2022-07-08,-0.0008315004559841244
2022-07-11,-0.011435934605782405
2022-07-12,-0.008825526137135054
2022-07-13,-0.005260273972602758
2022-07-14,-0.0024237082736586757
2022-07-15,0.019105466593042575
2022-07-18,-0.00826289553532733
2022-07-19,0.027016690796842102
2022-07-20,0.006383657835940193
2022-07-21,0.01017549423829145
2022-07-22,-0.009288087700478731
2022-07-25,0.0012148101198963257
2022-07-26,-0.011816838995568735
2022-07-27,0.025971599402092815
2022-07-28,0.012540000520331995
2022-07-29,0.014568719648500705
2022-08-01,-0.002963075520437619
2022-08-02,-0.00660418095455817
2022-08-03,0.015674141501956118
2022-08-04,-0.0006797240823726014
2022-08-05,-0.001687870008817316
2022-08-08,-0.0011607953971938256
2022-08-09,-0.003966449396190175
2022-08-10,0.021001902346226897
2022-08-11,0.0
2022-08-12,0.016917993689911315
2022-08-15,0.004128597254116295
2022-08-16,0.0019463299515851684
2022-08-17,-0.007090304251754276
2022-08-18,0.002910175833312989
2022-08-19,-0.013435747378688245
2022-08-22,-0.020835907956202493
2022-08-23,-0.0024232633279483995
2022-08-24,0.003213562753036525
2022-08-25,0.014124650036572595
2022-08-26,-0.03384982714452711
2022-08-29,-0.0066158677856149595
2022-08-30,-0.010987587136230603
2022-08-31,-0.007598585091051935
2022-09-01,0.0031419141914190707
2022-09-02,-0.010554298047059985
2022-09-06,-0.0037772989652329336
2022-09-07,0.017970147659608582
2022-09-08,0.006531318854265056
2022-09-09,0.015531754097933392
2022-09-12,0.010752136313479932
2022-09-13,-0.04346501472529707
2022-09-14,0.0037955196942349723
2022-09-15,-0.011343504587641218
2022-09-16,-0.007622358919497141
2022-09-19,0.007734806629834168
2022-09-20,-0.011473042362002639
2022-09-21,-0.0174498823147472
2022-09-22,-0.00839803953962226
2022-09-23,-0.016743953572321058
2022-09-26,-0.009884213499011585
2022-09-27,-0.0025670279520821904
2022-09-28,0.019674006291106716
2022-09-29,-0.020892927253351234
2022-09-30,-0.01543837539025572
2022-10-03,0.026386222144644256
2022-10-04,0.030979847509991165
2022-10-05,-0.002309341837576362
2022-10-06,-0.010333425186001666
2022-10-07,-0.027899206459696457
2022-10-10,-0.007618938504281969
2022-10-11,-0.006349756111640348
2022-10-12,-0.0032823074912132766
2022-10-13,0.026374074721688068
2022-10-14,-0.022771799312870877
2022-10-17,0.02568498125926144
2022-10-18,0.01175604090535698
2022-10-19,-0.0070836599843208115
2022-10-20,-0.00837492597918954
2022-10-21,0.024284820565318777
2022-10-24,0.012243198223209406
2022-10-25,0.015962261046049253
2022-10-26,-0.007531787382231481
2022-10-27,-0.005331302361005319
2022-10-28,0.023791292933712516
2022-10-31,-0.007238634542443445
2022-11-01,-0.004358705303091459
2022-11-02,-0.025104715578975867
2022-11-03,-0.010311564474997148
2022-11-04,0.014396146090073891
2022-11-07,0.00958087138991659
2022-11-08,0.0053876658006291045
2022-11-09,-0.02059191556498552
2022-11-10,0.0549368143313429
2022-11-11,0.009688544875338989
2022-11-14,-0.008500430236499712
2022-11-15,0.008520710059171543
2022-11-16,-0.007640355680721855
2022-11-17,-0.00304813958377137
2022-11-18,0.004533473906167762
2022-11-21,-0.003620906801007573
2022-11-22,0.013456575551693328
2022-11-23,0.006288164219825809
2022-11-25,-0.00020657422470105047
2022-11-28,-0.015961156021591538
2022-11-29,-0.0017322379990025727
2022-11-30,0.03149730511371085
2022-12-01,-0.0007136849081129659
2022-12-02,-0.0011733197296264208
2022-12-05,-0.01797798718046928
2022-12-06,-0.014406449096346474
2022-12-07,-0.001714994327326358
2022-12-08,0.007849666983824832
2022-12-09,-0.007473841554558991
2022-12-12,0.014399704079475661
2022-12-13,0.007579506680905235
2022-12-14,-0.006385068762278956
2022-12-15,-0.024481619273096333
2022-12-16,-0.011787924045231435
2022-12-19,-0.008474118853565193
2022-12-20,0.0013609145345672147
2022-12-21,0.014949714596357744
2022-12-22,-0.01427423674343864
2022-12-23,0.005759773956040881
2022-12-27,-0.003943920689375657
2022-12-28,-0.012421012665093767
2022-12-29,0.01798709323081149
2022-12-30,-0.002616671162665174
2023-01-03,-0.0042192951613339025
2023-01-04,0.007713827851264288
2023-01-05,-0.01140130993773758
2023-01-06,0.022929276405474708
2023-01-09,-0.000586369572749712
2023-01-10,0.0070138944448889795
2023-01-11,0.012658898305084598
2023-01-12,0.0036351273602175382
2023-01-13,0.003882533809312916
2023-01-17,-0.0018169547837822986
2023-01-18,-0.015810276679841806
2023-01-19,-0.00726590572817587
2023-01-20,0.018630399488994698
2023-01-23,0.011992788649962005
2023-01-24,-0.0010585562325724496
2023-01-25,0.00036184125507210396
2023-01-26,0.01098049347629515
2023-01-27,0.0023000255558394134
2023-01-30,-0.012544620091789915
2023-01-31,0.01471803346416034
2023-02-01,0.010611227034454496
2023-02-02,0.014553695077426765
2023-02-03,-0.010622192440374323
2023-02-06,-0.006095572557381024
2023-02-07,0.013073545000252151
2023-02-08,-0.01093672147483804
2023-02-09,-0.008664769149391738
2023-02-10,0.0023121681022435503
2023-02-13,0.011762320016223793
2023-02-14,-0.00047604730406891616
2023-02-15,0.0032587170681572797
2023-02-16,-0.013767083926742085
2023-02-17,-0.0025081070125658744
2023-02-21,-0.02006451121326802
2023-02-22,-0.0013736619754813884
2023-02-23,0.005320529457565559
2023-02-24,-0.010688008261262483
2023-02-27,0.0034184911667232143
2023-02-28,-0.00369291584312903
2023-03-01,-0.0038371182458888375
2023-03-02,0.007756203652752536
2023-03-03,0.016043058841883617
2023-03-06,0.0006909612038079604
2023-03-07,-0.015318517760785522
2023-03-08,0.0016361936422188972
2023-03-09,-0.018461378899058745
2023-03-10,-0.014423457931581174
2023-03-13,-0.0014205687635689968
2023-03-14,0.016534249516856336
2023-03-15,-0.00625792141951842
2023-03-16,0.017536867277799795
2023-03-17,-0.011698655176915929
2023-03-20,0.009617671149628748
2023-03-21,0.013137578184292398
2023-03-22,-0.017048536667269465
2023-03-23,0.002706751110293615
2023-03-24,0.006552049481077571
2023-03-27,0.0018747070770190888
2023-03-28,-0.0022350434014241083
2023-03-29,0.01453427797457807
2023-03-30,0.005853658536585371
2023-03-31,0.014089540047986127
2023-04-03,0.0038006544173168066
2023-04-04,-0.0055414859206137645
2023-04-05,-0.0026222894604135405
2023-04-06,0.003918495297805746
2023-04-10,0.001007277580519217
2023-04-11,0.0002767225981736843
2023-04-12,-0.004074241738343143
2023-04-13,0.01328282828282834
2023-04-14,-0.002442306733788646
2023-04-17,0.003597481762766197
2023-04-18,0.0006472169670417305
2023-04-19,-0.00017413801681676055
2023-04-20,-0.005448981115175
2023-04-21,0.0007755428800158004
2023-04-24,0.0010249231307652984
2023-04-25,-0.01585755668764366
2023-04-26,-0.004237610698063832
2023-04-27,0.01990214566026194
