date,Hybrid_Model
2020-10-06,-0.013104555323860498
2020-10-07,0.018857037647823385
2020-10-08,0.008955291084772655
2020-10-09,0.006458085785531566
2020-10-12,0.01223910634845692
2020-10-13,-0.005106855242087524
2020-10-14,-0.0066269748473487535
2020-10-15,-0.002342247792769095
2020-10-16,0.003569187364868415
2020-10-19,-0.015154021526978801
2020-10-20,0.0026694051364165084
2020-10-21,-0.006011901483768406
2020-10-22,0.0075290669549351935
2020-10-23,0.0011239208623021392
2020-10-26,-0.01860497052027514
2020-10-27,-0.00791995570260744
2020-10-28,-0.035926720158370194
2020-10-29,0.011123959062791294
2020-10-30,-0.0074617509122296135
2020-11-02,0.013435062030713875
2020-11-03,0.018391441221843448
2020-11-04,0.018364618801232482
2020-11-05,0.018196134051941315
2020-11-06,0.0007955501616053451
2020-11-09,0.01863158523565584
2020-11-10,0.001652656423271219
2020-11-11,0.006788097195939518
2020-11-12,-0.009960744643140472
2020-11-13,0.013017013946756029
2020-11-16,0.012933071355028514
2020-11-17,-0.00030812491169823053
2020-11-18,-0.009921613987841114
2020-11-19,0.006085105103904422
2020-11-20,-0.006551545162376134
2020-11-23,0.010330634358859043
2020-11-24,0.01816715731813194
2020-11-25,-0.002141776397326785
2020-11-27,0.0027539351098066016
2020-11-30,-0.004211163808885327
2020-12-01,0.008475191850194543
2020-12-02,0.0039841116413183155
2020-12-03,0.0004297636687889649
2020-12-04,0.009779003959800785
2020-12-07,-0.0005294565390666661
2020-12-08,0.002472429569878671
2020-12-09,-0.005178339426265018
2020-12-10,7.118197806381965e-05
2020-12-11,-0.0005371571925480839
2020-12-14,-0.004735944418978465
2020-12-15,0.010730233901257009
2020-12-16,-0.0006042554280571978
2020-12-17,0.006733696935357445
2020-12-18,-0.0010260373299698945
2020-12-21,-0.0036097754746636434
2020-12-22,-0.005307970894301733
2020-12-23,0.0011387989132490106
2020-12-24,0.0029894435099334514
2020-12-28,0.007150748090248972
2020-12-29,-0.0006402657546739668
2020-12-30,0.0017064981942029847
2020-12-31,0.007436503680732038
2021-01-04,-0.012455600374807285
2021-01-05,0.00782497762065263
2021-01-06,0.007813527382965197
2021-01-07,0.01335726813645272
2021-01-08,0.00569346084200897
2021-01-11,-0.0017887955538509939
2021-01-12,-0.000901093317228745
2021-01-13,0.002679242608331911
2021-01-14,-0.003411148631440747
2021-01-15,-0.009421338257011736
2021-01-19,0.006508057790147794
2021-01-20,0.01282765362178803
2021-01-21,-0.001099898417685384
2021-01-22,-0.005353399833345942
2021-01-25,0.0016823413219724688
2021-01-26,-0.0013743063368080843
2021-01-27,-0.0314112930054972
2021-01-28,0.015307866658468942
2021-01-29,-0.01630967950533996
2021-02-01,0.011459929152060169
2021-02-02,0.01658049072358719
2021-02-03,0.0013586383231312382
2021-02-04,0.011561683561216465
2021-02-05,0.004883895010449995
2021-02-08,0.009049026066839836
2021-02-09,-0.0011048195018443533
2021-02-10,-0.00106675737366959
2021-02-11,0.001908857993217604
2021-02-12,0.003919628808758136
2021-02-16,0.0021663604610665326
2021-02-17,0.0014021106692153362
2021-02-18,-0.00539866961646073
2021-02-19,-0.001966765608264621
2021-02-22,-0.006377756972140145
2021-02-23,0.0008549901922421824
2021-02-24,0.013439518866130476
2021-02-25,-0.02129476714126146
2021-02-26,-0.007618386573639235
2021-03-01,0.02163217811663926
2021-03-02,-0.005813218055017401
2021-03-03,-0.011767334742161125
2021-03-04,-0.01324191762074829
2021-03-05,0.017195941950393367
2021-03-08,-0.004140992566983503
2021-03-09,0.015112756314828531
2021-03-10,0.009844902203427921
2021-03-11,0.010629620999393597
2021-03-12,0.0025457422371746655
2021-03-15,0.003804339360210816
2021-03-16,-0.0005073282318889727
2021-03-17,0.0016949999571234504
2021-03-18,-0.011771000841530922
2021-03-19,-0.0010137697325997544
2021-03-22,0.006795262113022085
2021-03-23,-0.006844732763335165
2021-03-24,-0.00499857497114212
2021-03-25,0.005533993491989604
2021-03-26,0.01823197856587107
2021-03-29,0.0009401316425495623
2021-03-30,-0.004051685643307872
2021-03-31,0.0027813249292963807
2021-04-01,0.008242925444969322
2021-04-05,0.012009855737623362
2021-04-06,-0.0009275167391612107
2021-04-07,0.0011412996585979899
2021-04-08,0.003659412427351223
2021-04-09,0.007408179333176806
2021-04-12,-0.000608088851062961
2021-04-13,0.0024510411922559748
2021-04-14,-0.002643128302596805
2021-04-15,0.011058415577736463
2021-04-16,0.004592289387080817
2021-04-19,-0.00532738418868448
2021-04-20,-0.0075755453681652825
2021-04-21,0.008070076660172707
2021-04-22,-0.009564160566914554
2021-04-23,0.00980602406717609
2021-04-26,-7.095770353916133e-05
2021-04-27,0.0012538204664717298
2021-04-28,-0.0009104849575516961
2021-04-29,0.007412344803172433
2021-04-30,-0.006692624778181292
2021-05-03,0.003838445261274409
2021-05-04,-0.0039941622745632635
2021-05-05,0.0015729827010443264
2021-05-06,0.010343177871194627
2021-05-07,0.006726115369915435
2021-05-10,-0.007981632962918659
2021-05-11,-0.008590074469968166
2021-05-12,-0.019842557542850945
2021-05-13,0.010611236188936259
2021-05-14,0.012892903153457695
2021-05-17,-0.0029705986064225602
2021-05-18,-0.007656444674532515
2021-05-19,-0.0036526516485184167
2021-05-20,0.010364613885514892
2021-05-21,0.00011390930251833105
2021-05-24,0.009421769106473774
2021-05-25,-0.0016482819125650872
2021-05-26,0.0013408886925323467
2021-05-27,0.0018592439031024938
2021-05-28,0.0022802443391687173
2021-06-01,-0.002896085880960677
2021-06-02,0.001573907753364817
2021-06-03,-0.0029254110942336826
2021-06-04,0.008267848461211235
2021-06-07,-0.0009079395186773432
2021-06-08,-0.0022581993303101475
2021-06-09,-0.001755915219211034
2021-06-10,0.005480744177148688
2021-06-11,0.000983208769313147
2021-06-14,0.0013677441547987337
2021-06-15,-0.002554397541190332
2021-06-16,-0.005335662286564791
2021-06-17,0.0003576167630945099
2021-06-18,-0.012627310955029074
2021-06-21,0.013429171375953917
2021-06-22,0.005396047127252615
2021-06-23,-0.0017972588616870853
2021-06-24,0.00881187730011947
2021-06-25,0.004692832132898965
2021-06-28,0.0018543759288931296
2021-06-29,0.0003942771532214325
2021-06-30,0.002826179033656916
2021-07-01,0.0056003529222734445
2021-07-02,0.005618104414507195
2021-07-06,-0.0033138899144608647
2021-07-07,0.0016824762866954582
2021-07-08,-0.0073251545340896436
2021-07-09,0.010428141197093373
2021-07-12,0.003955085903377662
2021-07-13,-0.002769868103579396
2021-07-14,0.000843132125494238
2021-07-15,-0.001644862122932522
2021-07-16,-0.007585831552700319
2021-07-19,-0.013713281012801113
2021-07-20,0.012397918210720902
2021-07-21,0.009383690166077424
2021-07-22,0.002353392380170568
2021-07-23,0.00859016816838174
2021-07-26,0.0028913679413535027
2021-07-27,-0.0038766210733646683
2021-07-28,0.0004284518551255271
2021-07-29,0.005948391511406905
2021-07-30,-0.002946348816901254
2021-08-02,-0.001653187814575828
2021-08-03,0.008229455890995878
2021-08-04,-0.0032988051726938164
2021-08-05,0.006592693942310111
2021-08-06,0.0021849459254797395
2021-08-09,-0.001205485912517109
2021-08-10,0.0034289637992902205
2021-08-11,0.00377026427823771
2021-08-12,0.002968004033822482
2021-08-13,0.0025316218660707723
2021-08-16,0.002446524596286476
2021-08-17,-0.00636807608280496
2021-08-18,-0.009682708899316201
2021-08-19,0.0006715493686247209
2021-08-20,0.0065187148546630375
2021-08-23,0.008796819097018849
2021-08-24,-2.5082419233584285e-05
2021-08-25,0.002028299827507861
2021-08-26,-0.004907575569554102
2021-08-27,0.007145924507531962
2021-08-30,0.002752000049614883
2021-08-31,-0.0024160437711983162
2021-09-01,-0.0011946925436358891
2021-09-02,0.004242339783314216
2021-09-03,-0.00020095326576648868
2021-09-07,-0.004610137675520985
2021-09-08,-0.0013616724777083433
2021-09-09,-0.005321535309409046
2021-09-10,-0.00399919176772789
2021-09-13,0.002277836714794665
2021-09-14,-0.0069632697461861895
2021-09-15,0.007305562092358347
2021-09-16,-0.002328736602092276
2021-09-17,-0.006719496316802556
2021-09-20,-0.015928487499593257
2021-09-21,-0.00043445812939818
2021-09-22,0.00862296537802174
2021-09-23,0.013128832859114762
2021-09-24,0.001541154434909887
2021-09-27,-0.0012964228732029119
2021-09-28,-0.019165311050908494
2021-09-29,0.003200385357962388
2021-09-30,-0.011416150054504191
2021-10-01,0.012580620314132053
2021-10-04,-0.010533771913689401
2021-10-05,0.009859655871101769
2021-10-06,0.003912017728848637
2021-10-07,0.008790216639847625
2021-10-08,-0.000957251142765386
2021-10-11,-0.008514509135292494
2021-10-12,-0.0035251338582155344
2021-10-13,0.0031080090272095832
2021-10-14,0.015220867903581682
2021-10-15,0.009042686918062705
2021-10-18,0.0027770519211446115
2021-10-19,0.008261580747138559
2021-10-20,0.004184772260187455
2021-10-21,0.0018791989963575589
2021-10-22,0.00018553659281967769
2021-10-25,0.005733908315891035
2021-10-26,0.0030683040940037375
2021-10-27,-0.006719708631118631
2021-10-28,0.008512268304286252
2021-10-29,0.00380115262418297
2021-11-01,0.0029890137554978127
2021-11-02,0.0044609996443398916
2021-11-03,0.0049874343826201
2021-11-04,0.004557469248704509
2021-11-05,0.0038652632089840005
2021-11-08,0.002463533064908055
2021-11-09,-0.004047387015353278
2021-11-10,-0.004570420267944551
2021-11-11,-0.00023964158809251028
2021-11-12,0.005488076474146783
2021-11-15,0.00019304898642920446
2021-11-16,0.003181663909779702
2021-11-17,-0.0037315828847248583
2021-11-18,0.0008222111399436678
2021-11-19,-0.004698801499827276
2021-11-22,-0.000995350019363555
2021-11-23,0.003941428102384778
2021-11-24,0.0036274762392542728
2021-11-26,-0.01987380753970897
2021-11-29,0.008589991127970226
2021-11-30,-0.0180185218430658
2021-12-01,-0.011223241542805342
2021-12-02,0.015594035310749804
2021-12-03,-0.005131779499263085
2021-12-06,0.01125846201995617
2021-12-07,0.01600623696407248
2021-12-08,9.454476632300079e-05
2021-12-09,-0.0045517141228242275
2021-12-10,0.009190402742763209
2021-12-13,-0.007340838829108731
2021-12-14,-0.0052704088414261725
2021-12-15,0.01646099625357508
2021-12-16,-0.0025457131961411235
2021-12-17,-0.013412248643710786
2021-12-20,-0.00976230210745615
2021-12-21,0.015336453808319942
2021-12-22,0.009265136756310648
2021-12-23,0.0062466686472913025
2021-12-27,0.012414986416271765
2021-12-28,-0.000697224278837273
2021-12-29,0.0005546014235447418
2021-12-30,-0.0023173335987493318
2021-12-31,-0.0014516960369953184
2022-01-03,0.007003663001890704
2022-01-04,0.0023108925604424565
2022-01-05,-0.013509846933359316
2022-01-06,-0.0012096454255067855
2022-01-07,-0.003380359652480033
2022-01-10,-0.0006508641493963781
2022-01-11,0.006223606058846741
2022-01-12,0.0013752983618184386
2022-01-13,-0.01180236306025505
2022-01-14,-0.0017863033843284327
2022-01-18,-0.016859270994498923
2022-01-19,-0.007408065339291597
2022-01-20,-0.010181041037293403
2022-01-21,-0.017374230309515196
2022-01-24,0.00013166842788862816
2022-01-25,-0.008408497853080238
2022-01-26,-0.0025790844611562466
2022-01-27,-0.003861304341513097
2022-01-28,0.020938210412649084
2022-01-31,0.018538166465516783
2022-02-01,0.011654114911933326
2022-02-02,0.009451910883760312
2022-02-03,-0.0231134445533004
2022-02-04,0.0026466784902837337
2022-02-07,-0.002744373616260844
2022-02-08,0.005761656878712972
2022-02-09,0.012628122222100125
2022-02-10,-0.015594832880029308
2022-02-11,-0.019408017294002464
2022-02-14,-0.0027514373220924202
2022-02-15,0.015078209874525
2022-02-16,-0.0008028377986409836
2022-02-17,-0.018974220866161615
2022-02-18,-0.006839667101137453
2022-02-22,-0.011495687673737428
2022-02-23,-0.01665642825639537
2022-02-24,0.01129943950705226
2022-02-25,0.022700256823197037
2022-02-28,-0.0024849677183440126
2022-03-01,-0.015857759148116504
2022-03-02,0.017545404252408872
2022-03-03,-0.00466218435711242
2022-03-04,-0.005816340069700321
2022-03-07,-0.026976787307160403
2022-03-08,-0.005456752219167583
2022-03-09,0.024168917624917036
2022-03-10,-0.0045373923624591785
2022-03-11,-0.011002749392192424
2022-03-14,-0.00359574092749845
2022-03-15,0.02150773635493746
2022-03-16,0.021734725053667837
2022-03-17,0.01144669929628345
2022-03-18,0.010690824012467036
2022-03-21,-0.0022835451355516967
2022-03-22,0.010337400990814807
2022-03-23,-0.014299995461936159
2022-03-24,0.013196787519113861
2022-03-25,0.004455954747596608
2022-03-28,0.00575344478741034
2022-03-29,0.01041239748430918
2022-03-30,-0.004707850286881145
2022-03-31,-0.016403446638001185
2022-04-01,0.002447136404895981
2022-04-04,0.005383013498712893
2022-04-05,-0.011921368780909037
2022-04-06,-0.007580120517700861
2022-04-07,0.005517421736599274
2022-04-08,-0.0020663689753284377
2022-04-11,-0.014332050911060608
2022-04-12,-0.004964204131529884
2022-04-13,0.009172443207573931
2022-04-14,-0.009185507511625722
2022-04-18,-0.0005103691935727095
2022-04-19,0.015398204152454357
2022-04-20,-0.0047122548847282715
2022-04-21,-0.014282474031909678
2022-04-22,-0.02823789175962287
2022-04-25,0.004242956993769903
2022-04-26,-0.027217281513505727
2022-04-27,-0.0010606221975244185
2022-04-28,0.025528476893191696
2022-04-29,-0.03314122096395415
2022-05-02,0.00786432178228649
2022-05-03,0.003454464073233745
2022-05-04,0.03173660385061117
2022-05-05,-0.034013051501196996
2022-05-06,-0.005733936438895519
2022-05-09,-0.027668108413013686
2022-05-10,0.0017306624008977482
2022-05-11,-0.01287983631182226
2022-05-12,0.0013380266928070567
2022-05-13,0.023803203463050756
2022-05-16,-0.0021040269090850717
2022-05-17,0.0195586535687709
2022-05-18,-0.03842123469387785
2022-05-19,-0.009595681497998634
2022-05-20,-0.001308506052135892
2022-05-23,0.018994496135244135
2022-05-24,-0.006217569743278208
2022-05-25,0.008211451592586533
2022-05-26,0.02096917521195866
2022-05-27,0.02343312697731016
2022-05-31,-0.006087735308366789
2022-06-01,-0.0064156103788697945
2022-06-02,0.021814817208939408
2022-06-03,-0.01350888386875221
2022-06-06,0.001761453577798356
2022-06-07,0.008109943309361479
2022-06-08,-0.010316104620132624
2022-06-09,-0.02231498322367325
2022-06-10,-0.029012808831382374
2022-06-13,-0.03496127938069145
2022-06-14,-0.00419365819593224
2022-06-15,0.016497488252877387
2022-06-16,-0.027894079541321427
2022-06-17,-0.00011396532913291028
2022-06-21,0.022819815357052967
2022-06-22,-0.00044024872305249496
2022-06-23,0.006804183975616307
2022-06-24,0.031215475943954844
2022-06-27,-0.003918851622446179
2022-06-28,-0.020674407603232744
2022-06-29,-0.0010877533007414794
2022-06-30,-0.007172402643436062
2022-07-01,0.008507347788425084
2022-07-05,-0.00012101677847287585
2022-07-06,0.0021259133614806307
2022-07-07,0.01577500272069545
2022-07-08,-0.00048336954572958634
2022-07-11,-0.011094508805619779
2022-07-12,-0.007734692319298599
2022-07-13,-0.004025586668375815
2022-07-14,-0.00244145231320975
2022-07-15,0.021452805084033646
2022-07-18,-0.006846970717138273
2022-07-19,0.028153028296691338
2022-07-20,0.005762160599297227
2022-07-21,0.011630442175124635
2022-07-22,-0.009451251741159166
2022-07-25,0.0010735568596719654
2022-07-26,-0.01296926638088832
2022-07-27,0.023080514683519595
2022-07-28,0.010573886460906949
2022-07-29,0.009790102328011675
2022-08-01,-0.0002488447130187338
2022-08-02,-0.00935188032731226
2022-08-03,0.014003779618160263
2022-08-04,-0.0005890190829327512
2022-08-05,-0.0014523528547320396
2022-08-08,-0.001577007488995061
2022-08-09,-0.005734826370754483
2022-08-10,0.021602894601983343
2022-08-11,0.0010146932023827853
2022-08-12,0.016205962608950058
2022-08-15,0.005154838106674226
2022-08-16,0.0029043459332158783
2022-08-17,-0.007867201058128732
2022-08-18,0.003710770829444663
2022-08-19,-0.012387105531939922
2022-08-22,-0.02031379254324435
2022-08-23,-0.0029558892301910123
2022-08-24,0.002409789317530436
2022-08-25,0.013950707961846243
2022-08-26,-0.033584868315190926
2022-08-29,-0.0064130437117759075
2022-08-30,-0.01076775128107176
2022-08-31,-0.0076831516490473446
2022-09-01,0.0042861354080727145
2022-09-02,-0.011841401096396595
2022-09-06,-0.0037417575290969378
2022-09-07,0.016360153843632527
2022-09-08,0.00838633157326529
2022-09-09,0.014427646450466233
2022-09-12,0.00811986371684076
2022-09-13,-0.04371118314381816
2022-09-14,0.0046135959700756455
2022-09-15,-0.010611994544990294
2022-09-16,-0.004726168350888013
2022-09-19,0.006356013293571049
2022-09-20,-0.01201790306685526
2022-09-21,-0.016810888224518747
2022-09-22,-0.007115712573594465
2022-09-23,-0.018166305147552714
2022-09-26,-0.011018591548144574
2022-09-27,-0.002815113506886751
2022-09-28,0.02221960115736718
2022-09-29,-0.01862265031849888
2022-09-30,-0.018509121746606235
2022-10-03,0.02507415015769678
2022-10-04,0.030013773752465642
2022-10-05,-0.0012723339496826082
2022-10-06,-0.00991392305674914
2022-10-07,-0.02693625105117233
2022-10-10,-0.006705983595100103
2022-10-11,-0.00670081851856186
2022-10-12,-0.0015042443789615024
2022-10-13,0.02680863790435216
2022-10-14,-0.019442740029484457
2022-10-17,0.02563409288881785
2022-10-18,0.010295265144797783
2022-10-19,-0.0049262001088040885
2022-10-20,-0.008410206732105262
2022-10-21,0.024108214453589526
2022-10-24,0.010742708195052204
2022-10-25,0.015266526257515085
2022-10-26,-0.003729676035958249
2022-10-27,-0.005034875464647514
2022-10-28,0.02455273786240595
2022-10-31,-0.008357157877526816
2022-11-01,-0.0018419156654798203
2022-11-02,-0.022126723651015937
2022-11-03,-0.007515307092649641
2022-11-04,0.01626198826837348
2022-11-07,0.010619603836167673
2022-11-08,0.006831983883576954
2022-11-09,-0.019637742839087688
2022-11-10,0.05430032572235484
2022-11-11,0.011152518040438732
2022-11-14,-0.003984926135503942
2022-11-15,0.009173985617221549
2022-11-16,-0.007439682135773574
2022-11-17,-0.002419678788184861
2022-11-18,0.00370499338013223
2022-11-21,-0.0030432964873271834
2022-11-22,0.013951694830634341
2022-11-23,0.007576525911271552
2022-11-25,0.0006679028929732421
2022-11-28,-0.013136914901054097
2022-11-29,-0.0008495909330107717
2022-11-30,0.031352383353823676
2022-12-01,-0.0018360554212405475
2022-12-02,-0.0009059771488386946
2022-12-05,-0.018222890861069634
2022-12-06,-0.01636378289322225
2022-12-07,-0.001019280804245661
2022-12-08,0.008613331823532222
2022-12-09,-0.0057957139266859945
2022-12-12,0.014366652248164982
2022-12-13,0.007276243587914224
2022-12-14,-0.005082792478390577
2022-12-15,-0.024685224969959476
2022-12-16,-0.009693678569787974
2022-12-19,-0.007889794601754506
2022-12-20,0.0007415887074825784
2022-12-21,0.016462933625437513
2022-12-22,-0.013460148793837994
2022-12-23,0.005595138357517265
2022-12-27,-0.004505347769435393
2022-12-28,-0.010195143616337627
2022-12-29,0.01653231685704711
2022-12-30,-0.0016544498388387718
2023-01-03,-0.0004562339389069175
2023-01-04,0.010062784002140925
2023-01-05,-0.011080253358505338
2023-01-06,0.022427326619948826
2023-01-09,-1.3939474196497278e-05
2023-01-10,0.006693132603999314
2023-01-11,0.009673989450309978
2023-01-12,0.005026222603478943
2023-01-13,0.0044652784962434825
2023-01-17,-0.003112574941507252
2023-01-18,-0.017415534706888777
2023-01-19,-0.007838222192756875
2023-01-20,0.0173169664283417
2023-01-23,0.013513712870145782
2023-01-24,-0.0006454845852914939
2023-01-25,-0.001871757291221563
2023-01-26,0.009410665063577862
2023-01-27,0.0007478346160548714
2023-01-30,-0.010925077389329567
2023-01-31,0.01262714579397738
2023-02-01,0.011788990694534143
2023-02-02,0.0125181315044125
2023-02-03,-0.009269863976790062
2023-02-06,-0.004101355673177121
2023-02-07,0.010578440422659062
2023-02-08,-0.01088128466105874
2023-02-09,-0.008251193909807698
2023-02-10,0.0017109561727200822
2023-02-13,0.011129118352750211
2023-02-14,-0.0003503722983194758
2023-02-15,0.0018371850532519832
2023-02-16,-0.01420551065938877
2023-02-17,0.00025319100581835784
2023-02-21,-0.0210958794595346
2023-02-22,-0.002494590803606137
2023-02-23,0.004189314880655735
2023-02-24,-0.010239282295410115
2023-02-27,0.0044830343417944065
2023-02-28,-0.002985143561023303
2023-03-01,-0.004174338616373653
2023-03-02,0.01012192611430244
2023-03-03,0.015028752966452508
2023-03-06,0.0007349431716945848
2023-03-07,-0.014912248336230607
2023-03-08,0.0009587960681585176
2023-03-09,-0.01784864300350324
2023-03-10,-0.01010108288155098
2023-03-13,-0.0015614150739017062
2023-03-14,0.016496681541984966
2023-03-15,-0.005729166970226004
2023-03-16,0.016583334747382383
2023-03-17,-0.01088079861148708
2023-03-20,0.009235909264613968
2023-03-21,0.011616184440637249
2023-03-22,-0.015649623529585568
2023-03-23,0.005626172001952108
2023-03-24,0.003353142612445121
2023-03-27,0.004317333418818803
2023-03-28,-0.0018139618520919326
2023-03-29,0.012655356677564407
2023-03-30,0.005309150303625225
2023-03-31,0.0144519294622014
2023-04-03,0.00485947415097861
2023-04-04,-0.005020947292787369
2023-04-05,-0.002749833078076597
2023-04-06,0.0016817493637942538
2023-04-10,0.0021227046792267053
2023-04-11,0.0012941514795553092
2023-04-12,-0.003961093526686688
2023-04-13,0.012664585819740552
2023-04-14,-0.00035617059426529073
2023-04-17,0.003596375685994544
2023-04-18,0.0009434696468535324
2023-04-19,-0.0016977855531528758
2023-04-20,-0.0061728234751888935
2023-04-21,0.0025333664264672756
2023-04-24,0.0009914939377223576
2023-04-25,-0.016480506906394774
