date,Regime_Aware_CVaR
2020-11-25,-0.0011876490194965318
2020-11-27,0.0026548472160659443
2020-11-30,-0.006364441747864131
2020-12-01,0.007788408635762972
2020-12-02,0.0024935955248067904
2020-12-03,-0.00028393730896824075
2020-12-04,0.007339236626768301
2020-12-07,-0.0008409122664494876
2020-12-08,0.0020279711418885785
2020-12-09,-0.0021017850575481764
2020-12-10,-0.0008473087448851644
2020-12-11,0.0014535101075774097
2020-12-14,-0.005017591114773947
2020-12-15,0.01463248963588573
2020-12-16,-0.0008429438507975575
2020-12-17,0.007799970824342192
2020-12-18,-0.0017233204621593561
2020-12-21,-0.002827439895985871
2020-12-22,-0.003891833858710108
2020-12-23,0.0004403146058322173
2020-12-24,0.0027217473580366095
2020-12-28,0.008650666163201377
2020-12-29,-0.0024483508845172153
2020-12-30,0.0006213969490024396
